ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1742869	0.629697	4.11e-01	0.835967	-5.887567	0.0837356	601984579	TBC1D20	TBC1 domain family member 20
ILMN_1691566	0.629697	4.11e-01	0.835865	-5.88765	0.0293256	23308536	CCDC140	coiled-coil domain containing 140
ILMN_1792814	0.629697	4.11e-01	0.835856	-5.887657	0.0275196	NA		
ILMN_1677843	0.629697	4.11e-01	-0.835847	-5.887664	-0.2053065	565324204	RAB24	RAB24, member RAS oncogene family
ILMN_1706493	0.629697	4.11e-01	-0.835745	-5.887747	-0.0472419	39930382	BARHL2	BarH like homeobox 2
ILMN_1782810	0.629697	4.11e-01	-0.835744	-5.887747	-0.0404489	221139713	ACTRT3	actin related protein T3
ILMN_1651905	0.629697	4.11e-01	-0.835724	-5.887764	-0.0535763	NA		
ILMN_1781565	0.629697	4.11e-01	-0.835688	-5.887794	-0.0866326	194578903	MESDC1	mesoderm development candidate 1
ILMN_1791190	0.629697	4.11e-01	0.835622	-5.887847	0.0229854	261878453	MUSK	muscle associated receptor tyrosine kinase
ILMN_1775114	0.629697	4.11e-01	0.835512	-5.887936	0.0545637	634743273	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
ILMN_1682795	0.629697	4.11e-01	-0.835489	-5.887955	-0.0315493	56790915	USP29	ubiquitin specific peptidase 29
ILMN_1711899	0.629697	4.11e-01	0.835483	-5.887959	0.122879	50845385	ANXA2	annexin A2
ILMN_1770038	0.629769	4.11e-01	0.83531	-5.8881	0.0628864	NA		
ILMN_1681675	0.629769	4.11e-01	0.835295	-5.888112	0.0384293	555290095	SCAF8	SR-related CTD associated factor 8
ILMN_1761717	0.629916	4.11e-01	-0.835026	-5.88833	-0.0298084	573014783	SLCO6A1	solute carrier organic anion transporter family member 6A1
ILMN_1782347	0.629916	4.11e-01	-0.834985	-5.888364	-0.1484501	182765452	SGSH	N-sulfoglucosamine sulfohydrolase
ILMN_1711557	0.629916	4.11e-01	-0.834968	-5.888378	-0.0393044	52353343	OR7A10	olfactory receptor family 7 subfamily A member 10
ILMN_1726356	0.630091	4.11e-01	0.834667	-5.888622	0.0307303	332164760	TMPRSS13	transmembrane protease, serine 13
ILMN_1689675	0.630091	4.11e-01	0.83466	-5.888628	0.0260246	506328058	HEMGN	hemogen
ILMN_1797786	0.630402	4.12e-01	-0.834241	-5.888967	-0.0298057	735997395	MAPK12	mitogen-activated protein kinase 12
ILMN_1699598	0.630408	4.12e-01	0.834183	-5.889015	0.1024447	68799813	AP2M1	adaptor related protein complex 2 mu 1 subunit
ILMN_1803907	0.630656	4.12e-01	0.833791	-5.889332	0.0331144	545746429	HOXC5	homeobox C5
ILMN_1777725	0.630656	4.12e-01	-0.83377	-5.889349	-0.041444	148839361	LSM14B	LSM family member 14B
ILMN_1727831	0.630656	4.12e-01	0.833736	-5.889376	0.0321166	300192935	RAD51B	RAD51 paralog B
ILMN_1736929	0.630989	4.12e-01	-0.833247	-5.889773	-0.08353	283436111	PLB1	phospholipase B1
ILMN_1698517	0.630989	4.12e-01	0.833241	-5.889777	0.0853835	118600987	TRAPPC6B	trafficking protein particle complex 6B
ILMN_1717946	0.631048	4.12e-01	0.833119	-5.889877	0.0275562	221316636	DGKE	diacylglycerol kinase epsilon
ILMN_1758978	0.631048	4.12e-01	0.833069	-5.889916	0.0253337	215599482	KLHL4	kelch like family member 4
ILMN_1698419	0.631279	4.12e-01	0.832734	-5.890188	0.1132642	331284175	NCOR2	nuclear receptor corepressor 2
ILMN_1666819	0.631279	4.12e-01	-0.832694	-5.89022	-0.1698814	351542209	PHLDB1	pleckstrin homology like domain family B member 1
ILMN_1712708	0.631404	4.12e-01	-0.832496	-5.890381	-0.1990743	54792145	TRIM47	tripartite motif containing 47
ILMN_1797428	0.631458	4.13e-01	0.83234	-5.890506	0.0356709	67089143	FCRL3	Fc receptor like 3
ILMN_1721558	0.631458	4.13e-01	-0.832329	-5.890516	-0.0262312	NA		
ILMN_1712766	0.631532	4.13e-01	-0.832168	-5.890646	-0.0316384	50959175	ERGIC2	ERGIC and golgi 2
ILMN_1729915	0.631532	4.13e-01	0.832139	-5.890669	0.1072168	30179906	PILRA	paired immunoglobin like type 2 receptor alpha
ILMN_1684168	0.631617	4.13e-01	-0.831923	-5.890844	-0.0605784	NA		
ILMN_1782043	0.631617	4.13e-01	0.831916	-5.89085	0.0272907	NA		
ILMN_1668593	0.631617	4.13e-01	0.831885	-5.890875	0.0366412	227430291	HPX	hemopexin
ILMN_1765019	0.631643	4.13e-01	0.831804	-5.890941	0.0298316	984390115	SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)
ILMN_1768947	0.631678	4.13e-01	0.831711	-5.891016	0.035355	507417957	MOBP	myelin-associated oligodendrocyte basic protein
ILMN_1680349	0.631845	4.13e-01	0.831462	-5.891217	0.0706307	418203921	RIBC2	RIB43A domain with coiled-coils 2
ILMN_1775853	0.631965	4.13e-01	-0.8312	-5.891429	-0.0398593	74272283	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
ILMN_1759330	0.631965	4.13e-01	-0.83118	-5.891445	-0.0239285	383792143	KIF1A	kinesin family member 1A
ILMN_1737653	0.631965	4.13e-01	0.831167	-5.891455	0.4542737	664806106	KRT78	keratin 78
ILMN_1737947	0.632016	4.13e-01	0.831056	-5.891545	0.0861848	195539322	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_1712628	0.632033	4.13e-01	0.830936	-5.891641	0.0961668	312836810	GTF2IRD1	GTF2I repeat domain containing 1
ILMN_1706246	0.632033	4.13e-01	0.830866	-5.891698	0.0788282	807066358	CCT5	chaperonin containing TCP1 subunit 5
ILMN_1813639	0.632033	4.13e-01	-0.830834	-5.891724	-0.0268603	226529428	NKAIN4	Na+/K+ transporting ATPase interacting 4
ILMN_1744034	0.632033	4.13e-01	-0.83083	-5.891727	-0.0955909	9506746	GPR27	G protein-coupled receptor 27
ILMN_1712796	0.632069	4.13e-01	-0.830736	-5.891803	-0.0289817	42794623	C20orf141	chromosome 20 open reading frame 141
ILMN_1809636	0.632188	4.14e-01	-0.830545	-5.891958	-0.0292732	110349745	C2orf88	chromosome 2 open reading frame 88
ILMN_1757262	0.632231	4.14e-01	0.830382	-5.892089	0.0953754	209413745	ZBTB5	zinc finger and BTB domain containing 5
ILMN_1674662	0.632231	4.14e-01	-0.830344	-5.892119	-0.0273561	118421084	TICRR	TOPBP1 interacting checkpoint and replication regulator
ILMN_1698685	0.632231	4.14e-01	-0.830299	-5.892156	-0.0238405	960139574	MATN2	matrilin 2
ILMN_1673898	0.632231	4.14e-01	-0.830243	-5.892201	-0.0692273	290560745	ATG12	autophagy related 12
ILMN_1655163	0.632231	4.14e-01	0.830238	-5.892205	0.0605708	557786219	STK24	serine/threonine kinase 24
ILMN_1802518	0.632335	4.14e-01	0.830027	-5.892376	0.0334006	NA		
ILMN_1773992	0.632335	4.14e-01	-0.830012	-5.892387	-0.0449097	519666767	ACKR4	atypical chemokine receptor 4
ILMN_1709799	0.632427	4.14e-01	-0.829852	-5.892516	-0.0303449	322812180	C6orf25	chromosome 6 open reading frame 25
ILMN_1656285	0.632508	4.14e-01	-0.829706	-5.892635	-0.0280931	89145416	METTL7A	methyltransferase like 7A
ILMN_1734234	0.632547	4.14e-01	0.829597	-5.892723	0.0173453	618857465	LILRB2	leukocyte immunoglobulin like receptor B2
ILMN_1680403	0.632547	4.14e-01	0.829558	-5.892754	0.1371395	325301073	SSR4	signal sequence receptor subunit 4
ILMN_1657643	0.632614	4.14e-01	0.829427	-5.892859	0.0290439	50557652	KCNIP2	potassium voltage-gated channel interacting protein 2
ILMN_1725246	0.63264	4.14e-01	0.829346	-5.892925	0.0760287	186928840	COG8	component of oligomeric golgi complex 8
ILMN_1713266	0.632698	4.14e-01	-0.829226	-5.893022	-0.2034959	96975056	FAM46C	family with sequence similarity 46 member C
ILMN_1653395	0.632721	4.14e-01	-0.829114	-5.893112	-0.0313266	154091329	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
ILMN_1730696	0.632721	4.14e-01	0.829073	-5.893145	0.0367131	568384760	ZKSCAN7	zinc finger with KRAB and SCAN domains 7
ILMN_1723794	0.632721	4.14e-01	-0.829045	-5.893167	-0.0331861	NA		
ILMN_1806603	0.63275	4.14e-01	0.828902	-5.893282	0.0643746	219842275	MESP1	mesoderm posterior bHLH transcription factor 1
ILMN_1766154	0.63275	4.14e-01	0.828887	-5.893294	0.0609562	NA		
ILMN_1711883	0.63275	4.15e-01	0.828844	-5.893329	0.0281989	47519876	HTR3D	5-hydroxytryptamine receptor 3D
ILMN_1721430	0.63275	4.15e-01	0.828806	-5.89336	0.0212891	763908087	LOC100506127	putative uncharacterized protein FLJ37770-like
ILMN_1701614	0.632783	4.15e-01	0.828716	-5.893433	0.0233245	254675271	CDC73	cell division cycle 73
ILMN_1728331	0.632903	4.15e-01	0.828523	-5.893588	0.0582659	NA		
ILMN_1784834	0.633056	4.15e-01	-0.828282	-5.893782	-0.0594541	52353255	OR52E6	olfactory receptor family 52 subfamily E member 6
ILMN_1759590	0.633056	4.15e-01	0.828239	-5.893816	0.0236135	296080744	WNK3	WNK lysine deficient protein kinase 3
ILMN_1721580	0.633341	4.15e-01	-0.827853	-5.894127	-0.0408861	55770859	TBX15	T-box 15
ILMN_1751258	0.633481	4.15e-01	0.827636	-5.894302	0.1498251	316659406	NDUFA4	NDUFA4, mitochondrial complex associated
ILMN_1708416	0.633504	4.15e-01	0.827558	-5.894365	0.0921374	924966241	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
ILMN_1777521	0.633536	4.15e-01	-0.827469	-5.894436	-0.0386004	34222271	GLUD2	glutamate dehydrogenase 2
ILMN_1788109	0.633579	4.15e-01	0.827367	-5.894518	0.0365846	27477078	IL17C	interleukin 17C
ILMN_1679770	0.633793	4.15e-01	-0.827063	-5.894762	-0.0255704	528524610	ENOX2	ecto-NOX disulfide-thiol exchanger 2
ILMN_1768393	0.633912	4.16e-01	0.826873	-5.894916	0.0399352	632794835	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
ILMN_1695480	0.633927	4.16e-01	0.826804	-5.894971	0.0379527	32479524	KCNQ1	potassium voltage-gated channel subfamily Q member 1
ILMN_1682553	0.633997	4.16e-01	0.826602	-5.895133	0.084689	156071494	PSMA2	proteasome subunit alpha 2
ILMN_1709085	0.633997	4.16e-01	-0.826578	-5.895152	-0.0411446	56790918	GSG2	germ cell associated 2, haspin
ILMN_1739428	0.633997	4.16e-01	0.826568	-5.895161	0.3049582	153082754	IFIT2	interferon induced protein with tetratricopeptide repeats 2
ILMN_1696062	0.634117	4.16e-01	-0.826374	-5.895316	-0.0300524	524588435	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2
ILMN_1725534	0.634124	4.16e-01	0.826316	-5.895363	0.1052012	1015190663	ACTN4	actinin alpha 4
ILMN_1743131	0.634709	4.16e-01	-0.82557	-5.895962	-0.0579102	745399094	TOX4	TOX high mobility group box family member 4
ILMN_1703411	0.634709	4.16e-01	-0.825524	-5.895999	-0.0572693	NA		
ILMN_1782761	0.635075	4.17e-01	0.825043	-5.896385	0.0303355	385862206	ARHGAP20	Rho GTPase activating protein 20
ILMN_1673886	0.635155	4.17e-01	-0.824866	-5.896527	-0.0343745	686407581	SIM2	single-minded family bHLH transcription factor 2
ILMN_1708303	0.635155	4.17e-01	0.824846	-5.896543	0.0259637	158138529	CYP4F22	cytochrome P450 family 4 subfamily F member 22
ILMN_1721963	0.635386	4.17e-01	0.824486	-5.896832	0.0477402	210031708	MEN1	menin 1
ILMN_1814526	0.635386	4.17e-01	0.824461	-5.896851	0.0261718	1002341764	ADD3	adducin 3
ILMN_1712582	0.635386	4.17e-01	-0.824421	-5.896884	-0.0386555	NA		
ILMN_1801091	0.635426	4.17e-01	0.824287	-5.896991	0.0793684	237757354	CERKL	ceramide kinase like
ILMN_1666966	0.635426	4.17e-01	-0.824256	-5.897016	-0.0442621	109148525	INS	insulin
ILMN_1663646	0.635426	4.17e-01	-0.824219	-5.897046	-0.0290764	726965396	DMXL1	Dmx like 1
ILMN_1718672	0.635596	4.17e-01	0.823968	-5.897247	0.1075954	53729323	NHP2	NHP2 ribonucleoprotein
ILMN_1758093	0.635673	4.17e-01	0.823827	-5.89736	0.0320654	93277079	TMEM260	transmembrane protein 260
ILMN_1709296	0.635676	4.17e-01	-0.823771	-5.897405	-0.0341066	20162567	MAGEC3	MAGE family member C3
ILMN_1682737	0.636011	4.18e-01	0.823324	-5.897763	0.0216517	749502294	CHRDL2	chordin like 2
ILMN_1736974	0.636011	4.18e-01	0.823275	-5.897802	0.0257634	442565697	SOX12	SRY-box 12
ILMN_1692276	0.636052	4.18e-01	0.823175	-5.897882	0.0640503	83700219	GGPS1	geranylgeranyl diphosphate synthase 1
ILMN_1760475	0.636213	4.18e-01	-0.822886	-5.898113	-0.0468257	52353319	FRG2	FSHD region gene 2
ILMN_1681644	0.636213	4.18e-01	-0.822884	-5.898115	-0.075948	342307084	BIRC3	baculoviral IAP repeat containing 3
ILMN_1731701	0.636221	4.18e-01	0.822776	-5.898201	0.0270206	722175691	C17orf82	chromosome 17 open reading frame 82
ILMN_1664168	0.636221	4.18e-01	-0.822771	-5.898205	-0.0871513	259155313	SLC25A11	solute carrier family 25 member 11
ILMN_1770307	0.636294	4.18e-01	-0.822634	-5.898315	-0.0521731	56118209	NTRK1	neurotrophic receptor tyrosine kinase 1
ILMN_1738003	0.636313	4.18e-01	-0.822561	-5.898373	-0.0447167	433288479	POU3F4	POU class 3 homeobox 4
ILMN_1761084	0.6364	4.18e-01	0.822407	-5.898496	0.1191909	288541418	FNDC5	fibronectin type III domain containing 5
ILMN_1808249	0.636406	4.18e-01	0.822349	-5.898543	0.3723224	13899294	MS4A8	membrane spanning 4-domains A8
ILMN_1711049	0.636496	4.18e-01	-0.822191	-5.898669	-0.0304363	597955367	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
ILMN_1762439	0.636505	4.18e-01	0.82213	-5.898718	0.1063692	74229024	TMEM259	transmembrane protein 259
ILMN_1753755	0.636518	4.18e-01	-0.822063	-5.898772	-0.0821846	339276009	B4GALT2	beta-1,4-galactosyltransferase 2
ILMN_1744614	0.636548	4.18e-01	0.821977	-5.89884	0.0727895	222080065	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6
ILMN_1667485	0.636559	4.18e-01	0.821875	-5.898922	0.0373338	160948609	UBR3	ubiquitin protein ligase E3 component n-recognin 3 (putative)
ILMN_1724671	0.636559	4.18e-01	0.821861	-5.898933	0.0458559	48375172	MAP6	microtubule associated protein 6
ILMN_1751645	0.636613	4.19e-01	-0.82163	-5.899118	-0.0288331	NA		
ILMN_1714449	0.636613	4.19e-01	-0.821597	-5.899144	-0.0312886	53828677	OR5D18	olfactory receptor family 5 subfamily D member 18
ILMN_1712128	0.636613	4.19e-01	-0.821571	-5.899164	-0.0422161	197333690	LRRC8B	leucine rich repeat containing 8 family member B
ILMN_1735361	0.636613	4.19e-01	-0.82157	-5.899165	-0.0634158	589908391	MAPK11	mitogen-activated protein kinase 11
ILMN_1810191	0.636613	4.19e-01	0.821541	-5.899189	0.1699227	226693353	PLA2G4C	phospholipase A2 group IVC
ILMN_1680828	0.636634	4.19e-01	0.821459	-5.899255	0.0249713	153945735	KRT27	keratin 27
ILMN_1667707	0.636634	4.19e-01	-0.821382	-5.899316	-0.095342	221139766	SPCS3	signal peptidase complex subunit 3
ILMN_1735592	0.636634	4.19e-01	-0.821362	-5.899332	-0.0678202	1018443391	LACE1	lactation elevated 1
ILMN_1721729	0.636714	4.19e-01	-0.821218	-5.899447	-0.0692214	154813205	MED1	mediator complex subunit 1
ILMN_1710255	0.636893	4.19e-01	-0.820955	-5.899657	-0.0269405	320202940	ASB11	ankyrin repeat and SOCS box containing 11
ILMN_1795704	0.637033	4.19e-01	0.820732	-5.899835	0.0684488	154689750	KIAA0232	KIAA0232
ILMN_1802627	0.637033	4.19e-01	0.820681	-5.899876	0.0824289	197245456	PSMG3	proteasome assembly chaperone 3
ILMN_1687201	0.637033	4.19e-01	0.820591	-5.899947	0.1112553	87162462	APOL6	apolipoprotein L6
ILMN_1756573	0.637033	4.19e-01	0.820586	-5.899951	0.0644603	34147589	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2
ILMN_1768712	0.63707	4.19e-01	-0.820472	-5.900043	-0.1196453	344217758	NUDT8	nudix hydrolase 8
ILMN_1659572	0.63707	4.19e-01	0.820421	-5.900083	0.0325822	349501065	AR	androgen receptor
ILMN_1774602	0.63707	4.19e-01	-0.820389	-5.900109	-0.0430839	51873052	FBLN2	fibulin 2
ILMN_1674405	0.637078	4.19e-01	0.820287	-5.90019	0.0273651	56118222	CEPT1	choline/ethanolamine phosphotransferase 1
ILMN_1674533	0.637078	4.19e-01	-0.820277	-5.900198	-0.071885	NA		
ILMN_1669113	0.637137	4.19e-01	-0.820157	-5.900294	-0.1762705	302370954	ATF5	activating transcription factor 5
ILMN_1718124	0.637163	4.19e-01	-0.820046	-5.900383	-0.0350087	528281397	OTOR	otoraplin
ILMN_1798210	0.637163	4.19e-01	0.819972	-5.900441	0.0283894	145580625	E2F7	E2F transcription factor 7
ILMN_1694259	0.637163	4.19e-01	0.819923	-5.900481	0.1013066	410651500	NSA2	NSA2, ribosome biogenesis homolog
ILMN_1807638	0.637163	4.19e-01	-0.81992	-5.900483	-0.0289662	31317227	EGR3	early growth response 3
ILMN_1753789	0.637369	4.20e-01	0.819627	-5.900716	0.0386832	62988323	TNN	tenascin N
ILMN_1665397	0.637621	4.20e-01	0.819279	-5.900994	0.0265401	148529027	ZNF445	zinc finger protein 445
ILMN_1772706	0.637627	4.20e-01	-0.819221	-5.90104	-0.0927339	209969689	BORCS7	BLOC-1 related complex subunit 7
ILMN_1740466	0.637678	4.20e-01	0.819068	-5.901162	0.1751316	117414142	FAM46A	family with sequence similarity 46 member A
ILMN_1705900	0.637678	4.20e-01	0.818979	-5.901233	0.0758371	266453258	ATXN10	ataxin 10
ILMN_1682979	0.637678	4.20e-01	-0.818968	-5.901241	-0.0803478	312596882	TBX10	T-box 10
ILMN_1777322	0.637678	4.20e-01	-0.818957	-5.90125	-0.1058692	961658061	FAM91A1	family with sequence similarity 91 member A1
ILMN_1806198	0.637849	4.20e-01	-0.818705	-5.901451	-0.0277207	281599324	VSIG1	V-set and immunoglobulin domain containing 1
ILMN_1740494	0.638056	4.20e-01	0.8184	-5.901694	0.027319	525345297	PCDHA11	protocadherin alpha 11
ILMN_1753933	0.638056	4.20e-01	-0.818335	-5.901746	-0.099942	209364538	FAM150A	family with sequence similarity 150 member A
ILMN_1676649	0.638056	4.20e-01	-0.818308	-5.901767	-0.0219127	959070649	AQP4	aquaporin 4
ILMN_1705546	0.638064	4.20e-01	0.818246	-5.901816	0.0411999	553727227	POU5F1	POU class 5 homeobox 1
ILMN_1720994	0.638233	4.21e-01	0.817997	-5.902015	0.0335242	NA		
ILMN_1692148	0.638275	4.21e-01	-0.817896	-5.902095	-0.0594737	527122004	SYNDIG1	synapse differentiation inducing 1
ILMN_1741692	0.638356	4.21e-01	0.81775	-5.902211	0.0259404	109715868	FOXL1	forkhead box L1
ILMN_1783910	0.638441	4.21e-01	-0.817547	-5.902372	-0.0546188	332000008	TRAF6	TNF receptor associated factor 6
ILMN_1760040	0.638441	4.21e-01	0.817547	-5.902372	0.0520784	NA		
ILMN_1672650	0.638474	4.21e-01	0.817458	-5.902444	0.1603538	938148803	PKM	pyruvate kinase, muscle
ILMN_1788468	0.638645	4.21e-01	0.81719	-5.902656	0.1737584	134152707	ARGLU1	arginine and glutamate rich 1
ILMN_1780827	0.638645	4.21e-01	0.817111	-5.902719	0.0269619	215422341	EPS8L2	EPS8 like 2
ILMN_1691272	0.638645	4.21e-01	-0.817063	-5.902758	-0.14684	50592991	NPRL2	NPR2-like, GATOR1 complex subunit
ILMN_1770385	0.638645	4.21e-01	-0.817052	-5.902766	-0.049181	NA		
ILMN_1693758	0.638691	4.21e-01	0.816922	-5.90287	0.0276909	46255050	LIG4	DNA ligase 4
ILMN_1665748	0.638691	4.21e-01	0.816895	-5.902891	0.0233946	260436868	DCC	DCC netrin 1 receptor
ILMN_1784207	0.638712	4.21e-01	-0.816819	-5.902951	-0.0715742	209954793	PITHD1	PITH domain containing 1
ILMN_1760211	0.638738	4.21e-01	-0.816737	-5.903016	-0.0626579	152963643	PITX1	paired like homeodomain 1
ILMN_1805990	0.638754	4.21e-01	-0.816623	-5.903107	-0.0976619	109698605	BAK1	BCL2 antagonist/killer 1
ILMN_1746677	0.638754	4.21e-01	-0.816616	-5.903113	-0.0370295	300934753	DIEXF	digestive organ expansion factor homolog (zebrafish)
ILMN_1766269	0.638782	4.21e-01	0.816531	-5.90318	0.1266228	540344533	HM13	histocompatibility minor 13
ILMN_1749867	0.63886	4.21e-01	-0.816388	-5.903293	-0.0293252	NA		
ILMN_1676307	0.638866	4.21e-01	0.816331	-5.903339	0.0307532	1012443754	FIGN	fidgetin, microtubule severing factor
ILMN_1692750	0.638866	4.22e-01	-0.81628	-5.90338	-0.0446995	NA		
ILMN_1759062	0.638958	4.22e-01	0.816112	-5.903513	0.034171	189163519	NIPBL	NIPBL, cohesin loading factor
ILMN_1695475	0.638958	4.22e-01	-0.816011	-5.903593	-0.0307384	335057525	SEMA3C	semaphorin 3C
ILMN_1752285	0.638958	4.22e-01	0.815972	-5.903624	0.0759074	332205903	RPL4	ribosomal protein L4
ILMN_1794131	0.638958	4.22e-01	-0.815966	-5.903629	-0.0697242	NA		
ILMN_1761514	0.639298	4.22e-01	-0.815495	-5.904003	-0.0575035	73695878	ALDH3B2	aldehyde dehydrogenase 3 family member B2
ILMN_1712112	0.639298	4.22e-01	0.815465	-5.904026	0.2128795	557786108	RCAN1	regulator of calcineurin 1
ILMN_1757747	0.639341	4.22e-01	0.815363	-5.904107	0.0254081	167736375	ASPDH	aspartate dehydrogenase domain containing
ILMN_1741649	0.639423	4.22e-01	-0.815216	-5.904224	-0.0482746	167614501	PPP1R3A	protein phosphatase 1 regulatory subunit 3A
ILMN_1810714	0.639432	4.22e-01	-0.815153	-5.904274	-0.0428164	66932905	P2RY4	pyrimidinergic receptor P2Y4
ILMN_1757378	0.639543	4.22e-01	-0.814928	-5.904452	-0.0356125	562815401	PLEC	plectin
ILMN_1715821	0.639543	4.22e-01	-0.814921	-5.904458	-0.0250013	46094050	TSPYL4	TSPY like 4
ILMN_1791754	0.639716	4.22e-01	0.814666	-5.90466	0.1276956	311213910	CPT1B	carnitine palmitoyltransferase 1B
ILMN_1809895	0.639892	4.23e-01	-0.814322	-5.904932	-0.02308	284172409	FNBP1L	formin binding protein 1 like
ILMN_1694223	0.639892	4.23e-01	0.814223	-5.905011	0.113107	298358603	DGCR8	DGCR8 microprocessor complex subunit
ILMN_1700935	0.639892	4.23e-01	0.814202	-5.905028	0.0379496	169791020	HAS2	hyaluronan synthase 2
ILMN_1737817	0.639892	4.23e-01	0.8142	-5.905029	0.0300617	323098322	CCL25	C-C motif chemokine ligand 25
ILMN_1675398	0.639892	4.23e-01	0.814152	-5.905067	0.0276991	346644808	ALDH1B1	aldehyde dehydrogenase 1 family member B1
ILMN_1748474	0.639892	4.23e-01	-0.814142	-5.905075	-0.1464948	960139370	FPR3	formyl peptide receptor 3
ILMN_1666659	0.639892	4.23e-01	-0.814081	-5.905123	-0.0397648	14717400	PCDHAC1	protocadherin alpha subfamily C, 1
ILMN_1753207	0.639892	4.23e-01	-0.81405	-5.905148	-0.0658926	209969676	FZR1	fizzy/cell division cycle 20 related 1
ILMN_1716070	0.639897	4.23e-01	-0.813993	-5.905193	-0.0369356	30179899	SOX1	SRY-box 1
ILMN_1758605	0.639978	4.23e-01	-0.813838	-5.905316	-0.0788859	574276161	DCLRE1C	DNA cross-link repair 1C
ILMN_1765187	0.639978	4.23e-01	-0.813795	-5.90535	-0.0774388	15431286	LHB	luteinizing hormone beta polypeptide
ILMN_1696536	0.640158	4.23e-01	-0.813533	-5.905558	-0.0288644	77695915	B3GAT1	beta-1,3-glucuronyltransferase 1
ILMN_1769157	0.640268	4.23e-01	-0.813352	-5.9057	-0.037519	145701024	MEGF8	multiple EGF like domains 8
ILMN_1657708	0.640328	4.23e-01	0.813164	-5.905849	0.1330409	375268700	MGLL	monoglyceride lipase
ILMN_1658413	0.640328	4.23e-01	-0.813118	-5.905886	-0.028558	401664558	HYDIN	HYDIN, axonemal central pair apparatus protein
ILMN_1744408	0.640328	4.23e-01	-0.813105	-5.905896	-0.0419661	611435021	SP8	Sp8 transcription factor
ILMN_1814703	0.640328	4.23e-01	-0.813066	-5.905927	-0.0631616	312922347	ILDR2	immunoglobulin like domain containing receptor 2
ILMN_1738854	0.640328	4.23e-01	-0.812914	-5.906047	-0.0267319	110578648	CACHD1	cache domain containing 1
ILMN_1703531	0.640328	4.23e-01	0.812859	-5.906091	0.038291	385198082	S1PR3	sphingosine-1-phosphate receptor 3
ILMN_1758633	0.640328	4.23e-01	0.812855	-5.906094	0.1485659	1001624571	CCDC130	coiled-coil domain containing 130
ILMN_1780706	0.640328	4.23e-01	-0.812849	-5.906099	-0.0289117	594191052	ABCC2	ATP binding cassette subfamily C member 2
ILMN_1654691	0.640328	4.23e-01	-0.812795	-5.906142	-0.0302173	206725536	FKBP3	FK506 binding protein 3
ILMN_1696975	0.640328	4.23e-01	0.812769	-5.906162	0.0298795	63053523	USP1	ubiquitin specific peptidase 1
ILMN_1713486	0.64034	4.24e-01	-0.812705	-5.906213	-0.0513293	34878786	RNF25	ring finger protein 25
ILMN_1753924	0.640384	4.24e-01	0.812601	-5.906295	0.4542958	131412244	KRT19	keratin 19
ILMN_1685259	0.640622	4.24e-01	0.812271	-5.906555	0.0225293	729719228	SLC45A2	solute carrier family 45 member 2
ILMN_1669034	0.64072	4.24e-01	0.812105	-5.906687	0.0280968	NA		
ILMN_1730652	0.640811	4.24e-01	-0.811947	-5.906811	-0.025438	118918406	SYNE2	spectrin repeat containing nuclear envelope protein 2
ILMN_1664001	0.640866	4.24e-01	-0.811831	-5.906904	-0.0251985	319996602	ARSF	arylsulfatase F
ILMN_1703474	0.641059	4.24e-01	-0.811537	-5.907136	-0.0234993	208431818	POLK	DNA polymerase kappa
ILMN_1697338	0.641059	4.24e-01	-0.811457	-5.907199	-0.028353	282847486	SRPK3	SRSF protein kinase 3
ILMN_1738065	0.641059	4.24e-01	-0.811448	-5.907206	-0.0737158	313482831	PEX26	peroxisomal biogenesis factor 26
ILMN_1685596	0.641059	4.24e-01	-0.811383	-5.907257	-0.0212698	1042779786	PNLIP	pancreatic lipase
ILMN_1685387	0.641059	4.24e-01	0.811348	-5.907285	0.4048463	239915993	PIGR	polymeric immunoglobulin receptor
ILMN_1808295	0.641123	4.24e-01	0.811222	-5.907384	0.0384391	222144299	MIEF2	mitochondrial elongation factor 2
ILMN_1733254	0.64119	4.24e-01	0.811092	-5.907487	0.0294324	40556360	WDR93	WD repeat domain 93
ILMN_1746303	0.641416	4.25e-01	0.810748	-5.907758	0.0258231	723586605	C3orf35	chromosome 3 open reading frame 35
ILMN_1664009	0.641416	4.25e-01	-0.810725	-5.907776	-0.0279525	461496487	RBM46	RNA binding motif protein 46
ILMN_1680022	0.641549	4.25e-01	-0.810489	-5.907963	-0.0979363	425905328	PRELID1	PRELI domain containing 1
ILMN_1670143	0.641549	4.25e-01	-0.810425	-5.908013	-0.0255736	NA		
ILMN_1758557	0.641549	4.25e-01	0.81039	-5.908041	0.0366278	5453827	OMP	olfactory marker protein
