ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1742410	0.8618	0.50250156	0.6774011	-5.578	0.0872096	961658090	BCL2L1	BCL2 like 1
ILMN_1695687	0.8618	0.5025581	-0.6773109	-5.5781	-0.02011268	972775859	SALL4	spalt like transcription factor 4
ILMN_1768962	0.8618	0.50258716	0.6772646	-5.5781	0.08662081	612407826	AKAP8L	A-kinase anchoring protein 8 like
ILMN_1687612	0.8618	0.50268852	0.6771029	-5.5782	0.12768692	116284371	PPARG	peroxisome proliferator activated receptor gamma
ILMN_1680683	0.8618	0.50270597	-0.6770751	-5.5782	-0.03425104	82546842	BCR	BCR, RhoGEF and GTPase activating protein
ILMN_1663401	0.8618	0.50271035	0.6770681	-5.5782	0.0307252	557878636	LARP6	La ribonucleoprotein domain family member 6
ILMN_1703153	0.8619	0.50283522	0.6768689	-5.5784	0.03565984	190358483	GLYR1	glyoxylate reductase 1 homolog
ILMN_1702636	0.8619	0.50284854	0.6768477	-5.5784	0.09790518	746815979	TUBB6	tubulin beta 6 class V
ILMN_1794468	0.8619	0.50291904	-0.6767352	-5.5784	-0.04413085	254281333	QPCTL	glutaminyl-peptide cyclotransferase like
ILMN_1688407	0.8619	0.50295768	-0.6766736	-5.5785	-0.05708476	116089279	ZNF436	zinc finger protein 436
ILMN_1794666	0.8619	0.5029904	-0.6766215	-5.5785	-0.03757405	238550186	TSSK1B	testis specific serine kinase 1B
ILMN_1703178	0.8619	0.50303262	0.6765541	-5.5785	0.02425974	305682581	SCG2	secretogranin II
ILMN_1689070	0.8619	0.50307701	0.6764834	-5.5786	0.05103417	300244540	COQ7	coenzyme Q7, hydroxylase
ILMN_1739882	0.8619	0.50308483	0.6764709	-5.5786	0.03900905	294997279	SDR9C7	short chain dehydrogenase/reductase family 9C, member 7
ILMN_1723536	0.8619	0.50323606	0.6762298	-5.5787	0.02634713	391738247	USP33	ubiquitin specific peptidase 33
ILMN_1782358	0.8619	0.50329774	0.6761315	-5.5788	0.10812947	51317388	AWAT2	acyl-CoA wax alcohol acyltransferase 2
ILMN_1730731	0.8619	0.50335208	-0.6760449	-5.5789	-0.10513559	154800486	ERLIN1	ER lipid raft associated 1
ILMN_1725346	0.8619	0.5033565	-0.6760378	-5.5789	-0.06370683	194473732	SNAPC1	small nuclear RNA activating complex polypeptide 1
ILMN_1810857	0.8619	0.5034146	0.6759452	-5.5789	0.02243347	4506766	S100A5	S100 calcium binding protein A5
ILMN_1808325	0.8619	0.50353989	-0.6757456	-5.5791	-0.17977202	NA		
ILMN_1702329	0.8619	0.50356659	-0.675703	-5.5791	-0.01597218	148539557	DRP2	dystrophin related protein 2
ILMN_1747058	0.8619	0.50357521	0.6756893	-5.5791	0.09437597	972781988	TRAPPC2L	trafficking protein particle complex 2 like
ILMN_1769694	0.8619	0.50358517	-0.6756734	-5.5791	-0.02275531	378744187	ASIC1	acid sensing ion channel subunit 1
ILMN_1715787	0.8619	0.50366458	-0.6755469	-5.5792	-0.0187828	63252903	TPM1	tropomyosin 1 (alpha)
ILMN_1682110	0.8619	0.50368237	0.6755185	-5.5792	0.02448892	83977447	HOXA10	homeobox A10
ILMN_1729650	0.8619	0.50369424	0.6754996	-5.5792	0.08027321	197927204	PEX7	peroxisomal biogenesis factor 7
ILMN_1674580	0.8619	0.50371028	-0.6754741	-5.5792	-0.04129153	62865609	TRIM36	tripartite motif containing 36
ILMN_1790577	0.8619	0.50377607	-0.6753692	-5.5793	-0.04882066	223890241	SLC35F2	solute carrier family 35 member F2
ILMN_1708477	0.8619	0.50378075	0.6753618	-5.5793	0.07366889	NA		
ILMN_1665526	0.8619	0.50378516	0.6753548	-5.5793	0.06436785	38505154	TCEA2	transcription elongation factor A2
ILMN_1761049	0.8619	0.50383941	-0.6752683	-5.5793	-0.04934955	324073531	AGO3	argonaute 3, RISC catalytic component
ILMN_1770936	0.8619	0.50388033	0.6752031	-5.5794	0.09179206	116063535	COQ5	coenzyme Q5, methyltransferase
ILMN_1703852	0.8619	0.50390724	-0.6751603	-5.5794	-0.03170334	317171923	EFNB2	ephrin B2
ILMN_1672208	0.8619	0.50391265	-0.6751517	-5.5794	-0.02404251	1040735421	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
ILMN_1685365	0.8619	0.50394914	-0.6750935	-5.5795	-0.10504954	747811805	ZNF773	zinc finger protein 773
ILMN_1658114	0.8619	0.5039697	-0.6750608	-5.5795	-0.01818166	NA		
ILMN_1696513	0.8619	0.50401159	-0.6749941	-5.5795	-0.01929961	14196464	PCDHGA3	protocadherin gamma subfamily A, 3
ILMN_1743290	0.8619	0.50403073	-0.6749636	-5.5795	-0.0222495	672890582	GP9	glycoprotein IX platelet
ILMN_1754544	0.8619	0.50403633	0.6749547	-5.5795	0.0792226	395132499	PSMA7	proteasome subunit alpha 7
ILMN_1735115	0.8619	0.50404985	0.6749331	-5.5796	0.01571011	62548857	FOLH1	folate hydrolase (prostate-specific membrane antigen) 1
ILMN_1793182	0.8619	0.50414636	0.6747794	-5.5797	0.01790439	222418630	SLC36A2	solute carrier family 36 member 2
ILMN_1706687	0.8619	0.5041574	-0.6747618	-5.5797	-0.07642345	284413749	KLHL5	kelch like family member 5
ILMN_1797341	0.8619	0.50418127	-0.6747238	-5.5797	-0.0500241	117968462	ARID1A	AT-rich interaction domain 1A
ILMN_1757262	0.8619	0.50422251	0.6746582	-5.5797	0.05995166	209413745	ZBTB5	zinc finger and BTB domain containing 5
ILMN_1810199	0.8619	0.50425437	-0.6746074	-5.5798	-0.02466399	145275199	ASRGL1	asparaginase like 1
ILMN_1811597	0.8619	0.50427857	0.6745689	-5.5798	0.01647456	253795512	PCYT1B	phosphate cytidylyltransferase 1, choline, beta
ILMN_1682589	0.862	0.50445141	0.6742937	-5.58	0.09046395	333440432	M6PR	mannose-6-phosphate receptor, cation dependent
ILMN_1719870	0.862	0.50446847	-0.6742666	-5.58	-0.02243146	48675831	FAM72D	family with sequence similarity 72 member D
ILMN_1675453	0.862	0.50462139	0.6740231	-5.5801	0.02130103	324072750	HHIP	hedgehog interacting protein
ILMN_1718552	0.862	0.50465099	0.673976	-5.5802	0.02076638	194733765	CXCL13	C-X-C motif chemokine ligand 13
ILMN_1806946	0.862	0.50467196	0.6739426	-5.5802	0.05594484	345110650	UBTF	upstream binding transcription factor, RNA polymerase I
ILMN_1739275	0.862	0.50478632	0.6737606	-5.5803	0.01563861	47519866	HTR3C	5-hydroxytryptamine receptor 3C
ILMN_1661083	0.862	0.50479292	-0.6737501	-5.5803	-0.02210534	385137137	NFATC2	nuclear factor of activated T-cells 2
ILMN_1655509	0.862	0.50481284	-0.6737184	-5.5803	-0.02172425	948284254	ASAH1	N-acylsphingosine amidohydrolase 1
ILMN_1653163	0.862	0.50489207	-0.6735924	-5.5804	-0.02863198	55769571	ZSCAN2	zinc finger and SCAN domain containing 2
ILMN_1766565	0.862	0.50491204	0.6735606	-5.5804	0.0220168	123702037	KRTAP5-9	keratin associated protein 5-9
ILMN_1786275	0.862	0.50498659	-0.673442	-5.5805	-0.03713842	300116278	PAPOLG	poly(A) polymerase gamma
ILMN_1669201	0.862	0.50500693	0.6734096	-5.5805	0.04527519	525345247	ABCF2	ATP binding cassette subfamily F member 2
ILMN_1721813	0.862	0.50501458	-0.6733974	-5.5805	-0.04424322	NA		
ILMN_1750678	0.862	0.50503778	0.6733605	-5.5805	0.10461528	226529862	TIMD4	T-cell immunoglobulin and mucin domain containing 4
ILMN_1693401	0.862	0.50504813	0.6733441	-5.5805	0.05210063	809279627	KLHL28	kelch like family member 28
ILMN_1689461	0.862	0.50509573	-0.6732683	-5.5806	-0.04135399	22902135	SP7	Sp7 transcription factor
ILMN_1697218	0.862	0.50520498	0.6730945	-5.5807	0.05759406	NA		
ILMN_1815345	0.862	0.50525202	0.6730197	-5.5807	0.06380958	547235538	EIF3J	eukaryotic translation initiation factor 3 subunit J
ILMN_1663447	0.862	0.50525636	-0.6730128	-5.5807	-0.06012144	994318938	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
ILMN_1806030	0.862	0.50533428	0.6728889	-5.5808	0.21844637	118572594	PPL	periplakin
ILMN_1782141	0.862	0.50533985	-0.67288	-5.5808	-0.02481497	303324552	GRHL3	grainyhead like transcription factor 3
ILMN_1772540	0.862	0.50538696	0.6728051	-5.5809	0.04209224	54792091	ATMIN	ATM interactor
ILMN_1654974	0.862	0.50539053	-0.6727994	-5.5809	-0.06747962	619329019	KMT2B	lysine methyltransferase 2B
ILMN_1676458	0.862	0.50540688	0.6727734	-5.5809	0.03778912	642945636	MRPL11	mitochondrial ribosomal protein L11
ILMN_1722676	0.862	0.50547328	-0.6726678	-5.581	-0.01957372	341604763	PDE4C	phosphodiesterase 4C
ILMN_1794534	0.862	0.50551167	0.6726068	-5.581	0.16376458	226528771	CCDC81	coiled-coil domain containing 81
ILMN_1710170	0.862	0.50552325	0.6725884	-5.581	0.08744627	523498719	PLPP2	phospholipid phosphatase 2
ILMN_1739253	0.862	0.50554655	-0.6725513	-5.581	-0.04795602	338968850	STAMBP	STAM binding protein
ILMN_1775211	0.862	0.50555458	0.6725385	-5.581	0.02302235	239582760	ERO1B	endoplasmic reticulum oxidoreductase 1 beta
ILMN_1652263	0.862	0.50555621	-0.672536	-5.581	-0.02455528	25453482	CDY2A	chromodomain Y-linked 2A
ILMN_1701069	0.862	0.50558088	0.6724967	-5.5811	0.04540432	NA		
ILMN_1802799	0.8621	0.50565154	-0.6723844	-5.5811	-0.09057388	210147485	AKIRIN1	akirin 1
ILMN_1709153	0.8623	0.50582471	-0.6721091	-5.5813	-0.02830403	663853880	PRR16	proline rich 16
ILMN_1738006	0.8623	0.50586293	-0.6720483	-5.5813	-0.13390473	523425719	TNFRSF21	TNF receptor superfamily member 21
ILMN_1709900	0.8623	0.50588992	0.6720054	-5.5814	0.01859662	659066211	LOC400997	uncharacterized LOC400997
ILMN_1670054	0.8624	0.50599264	0.6718422	-5.5815	0.09792592	73858577	TIMP2	TIMP metallopeptidase inhibitor 2
ILMN_1801143	0.8624	0.50601122	0.6718126	-5.5815	0.04489565	239050812	LOXHD1	lipoxygenase homology domains 1
ILMN_1796360	0.8624	0.5061022	-0.671668	-5.5816	-0.04961951	48928049	FBXW11	F-box and WD repeat domain containing 11
ILMN_1801984	0.8624	0.50610623	-0.6716617	-5.5816	-0.07483727	319655736	VHL	von Hippel-Lindau tumor suppressor
ILMN_1736836	0.8624	0.5061817	0.6715417	-5.5817	0.01942787	NA		
ILMN_1734788	0.8624	0.50619585	-0.6715192	-5.5817	-0.02143002	194248047	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
ILMN_1805737	0.8625	0.50635701	0.6712632	-5.5818	0.11625308	334191699	PFKP	phosphofructokinase, platelet
ILMN_1781867	0.8625	0.50636661	-0.6712479	-5.5818	-0.06102073	148743789	FOXD4L1	forkhead box D4-like 1
ILMN_1662846	0.8625	0.50638824	-0.6712136	-5.5819	-0.02809126	197304798	GPR160	G protein-coupled receptor 160
ILMN_1765401	0.8625	0.50643051	-0.6711464	-5.5819	-0.02207747	666637967	RRN3	RRN3 homolog, RNA polymerase I transcription factor
ILMN_1697820	0.8625	0.50650835	0.6710228	-5.582	0.09954869	49574527	HINT2	histidine triad nucleotide binding protein 2
ILMN_1746954	0.8625	0.5065427	-0.6709682	-5.582	-0.02083358	126722728	PXDNL	peroxidasin like
ILMN_1760218	0.8625	0.50659336	0.6708877	-5.5821	0.04187231	224593277	DDX27	DEAD-box helicase 27
ILMN_1788886	0.8625	0.50660009	-0.670877	-5.5821	-0.03589286	51477724	TOX	thymocyte selection associated high mobility group box
ILMN_1724902	0.8625	0.50661665	0.6708508	-5.5821	0.07723352	166064059	SLC22A18	solute carrier family 22 member 18
ILMN_1799289	0.8625	0.5066452	-0.6708054	-5.5821	-0.02627947	169646393	MRPL55	mitochondrial ribosomal protein L55
ILMN_1792270	0.8625	0.50671444	-0.6706955	-5.5822	-0.06194258	109452596	CACUL1	CDK2 associated cullin domain 1
ILMN_1710136	0.8625	0.50672161	0.6706841	-5.5822	0.05594956	197382690	PUDP	pseudouridine 5'-phosphatase
ILMN_1669046	0.8625	0.50673849	0.6706573	-5.5822	0.1023578	145309319	FOXQ1	forkhead box Q1
ILMN_1675386	0.8627	0.50688261	-0.6704284	-5.5823	-0.05814747	NA		
ILMN_1801632	0.8627	0.50697648	0.6702794	-5.5824	0.06346059	119395753	KRT5	keratin 5
ILMN_1794967	0.8628	0.50710534	0.6700748	-5.5826	0.06754871	256818793	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
ILMN_1691807	0.8628	0.50711117	0.6700655	-5.5826	0.04575466	815891094	RPS15	ribosomal protein S15
ILMN_1734317	0.863	0.50732814	-0.6697212	-5.5828	-0.04012814	332205883	DPF2	double PHD fingers 2
ILMN_1678968	0.863	0.50734963	0.6696871	-5.5828	0.05538193	260593687	GEM	GTP binding protein overexpressed in skeletal muscle
ILMN_1651428	0.863	0.50736618	0.6696608	-5.5828	0.0190549	NA		
ILMN_1779798	0.863	0.50740489	-0.6695994	-5.5829	-0.15188752	197333735	GBP5	guanylate binding protein 5
ILMN_1751773	0.863	0.50745665	-0.6695172	-5.5829	-0.04032938	378947938	POLD3	DNA polymerase delta 3, accessory subunit
ILMN_1666468	0.863	0.50749426	-0.6694576	-5.5829	-0.01581972	224994168	ROBO1	roundabout guidance receptor 1
ILMN_1743219	0.863	0.50750134	0.6694463	-5.583	0.07662677	1016080625	CA11	carbonic anhydrase 11
ILMN_1745112	0.863	0.50750586	-0.6694392	-5.583	-0.06876124	78191785	FAM102A	family with sequence similarity 102 member A
ILMN_1707258	0.863	0.5075393	0.6693861	-5.583	0.04147113	998074860	UCN	urocortin
ILMN_1682316	0.863	0.50760778	0.6692774	-5.5831	0.05861148	74027248	TRIM33	tripartite motif containing 33
ILMN_1753924	0.863	0.50775037	0.6690512	-5.5832	0.33296565	131412244	KRT19	keratin 19
ILMN_1787548	0.863	0.50775655	-0.6690414	-5.5832	-0.03106843	629266063	HSPG2	heparan sulfate proteoglycan 2
ILMN_1720523	0.863	0.50776808	-0.6690231	-5.5832	-0.05475183	294712547	IL15RA	interleukin 15 receptor subunit alpha
ILMN_1710543	0.863	0.50777929	-0.6690054	-5.5832	-0.07365866	47080101	SLC39A3	solute carrier family 39 member 3
ILMN_1691702	0.863	0.50782576	0.6689316	-5.5833	0.05403196	116256459	ZNF775	zinc finger protein 775
ILMN_1653666	0.863	0.50786069	0.6688762	-5.5833	0.02075393	289063408	KLHL7	kelch like family member 7
ILMN_1770676	0.863	0.50789772	0.6688175	-5.5833	0.03473813	61676201	CAPRIN1	cell cycle associated protein 1
ILMN_1673721	0.863	0.50793473	0.6687588	-5.5834	0.03225578	284055275	EXO1	exonuclease 1
ILMN_1777915	0.863	0.5079834	-0.6686816	-5.5834	-0.0730546	555290126	STX6	syntaxin 6
ILMN_1786574	0.863	0.50804851	0.6685784	-5.5835	0.0141121	746816101	CD226	CD226 molecule
ILMN_1799319	0.863	0.50807331	0.668539	-5.5835	0.13541148	731184197	FDXR	ferredoxin reductase
ILMN_1672357	0.863	0.5081065	0.6684864	-5.5835	0.04559432	343098381	HINFP	histone H4 transcription factor
ILMN_1669370	0.863	0.50810951	-0.6684816	-5.5835	-0.02141099	331999964	RFX4	regulatory factor X4
ILMN_1673320	0.863	0.50813921	-0.6684345	-5.5836	-0.01657659	157671916	CCDC178	coiled-coil domain containing 178
ILMN_1802376	0.8631	0.50823654	-0.6682802	-5.5837	-0.02616985	98961134	SUPT20H	SPT20 homolog, SAGA complex component
ILMN_1698897	0.8631	0.50828101	-0.6682097	-5.5837	-0.0268724	574957063	NLRP9	NLR family pyrin domain containing 9
ILMN_1773695	0.8631	0.50835151	0.668098	-5.5838	0.03741684	379642617	LRRC75A	leucine rich repeat containing 75A
ILMN_1716026	0.8631	0.50836476	-0.6680769	-5.5838	-0.05931183	57546907	ARMCX6	armadillo repeat containing, X-linked 6
ILMN_1737418	0.8631	0.50846949	-0.6679109	-5.5839	-0.01850436	327412319	ACSL6	acyl-CoA synthetase long-chain family member 6
ILMN_1669927	0.8631	0.50852168	0.6678282	-5.5839	0.1439003	251823951	ICOS	inducible T-cell costimulator
ILMN_1755221	0.8631	0.5085275	0.667819	-5.584	0.08412194	214010241	LMAN2L	lectin, mannose binding 2 like
ILMN_1753286	0.8631	0.50855048	0.6677826	-5.584	0.02912817	254939535	MYO19	myosin XIX
ILMN_1699476	0.8631	0.5085587	0.6677695	-5.584	0.08721978	506949357	RPE	ribulose-5-phosphate-3-epimerase
ILMN_1814215	0.8632	0.50864632	0.6676307	-5.5841	0.03846971	148839327	SCNN1G	sodium channel epithelial 1 gamma subunit
ILMN_1736814	0.8632	0.50867301	0.6675884	-5.5841	0.07471679	222418789	CLNS1A	chloride nucleotide-sensitive channel 1A
ILMN_1654689	0.8633	0.50880899	0.6673729	-5.5842	0.04961194	1042818159	ZNF197	zinc finger protein 197
ILMN_1716279	0.8633	0.50885203	0.6673047	-5.5843	0.05186564	71061467	CENPE	centromere protein E
ILMN_1803218	0.8633	0.50885788	0.6672954	-5.5843	0.03317616	972776255	GPR139	G protein-coupled receptor 139
ILMN_1740716	0.8633	0.50888432	0.6672535	-5.5843	0.01982687	557636658	RBM26	RNA binding motif protein 26
ILMN_1785225	0.8633	0.50891794	0.6672003	-5.5843	0.0218739	514825568	UBE2D3	ubiquitin conjugating enzyme E2 D3
ILMN_1803256	0.8633	0.50900264	-0.6670661	-5.5844	-0.15623854	931717611	STOX2	storkhead box 2
ILMN_1748147	0.8633	0.50900345	-0.6670648	-5.5844	-0.01966803	183227701	MTO1	mitochondrial tRNA translation optimization 1
ILMN_1664348	0.8633	0.50906527	0.6669669	-5.5845	0.0179688	215422352	PNPLA4	patatin like phospholipase domain containing 4
ILMN_1731484	0.8633	0.50910475	-0.6669044	-5.5845	-0.04264487	570700834	RHOT1	ras homolog family member T1
ILMN_1742109	0.8634	0.50919492	0.6667615	-5.5846	0.08472647	298231211	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
ILMN_1781121	0.8634	0.50926174	-0.6666557	-5.5847	-0.02279865	50962816	TWISTNB	TWIST neighbor
ILMN_1813430	0.8634	0.50927105	-0.666641	-5.5847	-0.047667	667478095	TRIM69	tripartite motif containing 69
ILMN_1653395	0.8634	0.50928366	-0.666621	-5.5847	-0.01851063	154091329	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
ILMN_1711328	0.8635	0.5093981	-0.6664398	-5.5848	-0.01758923	NA		
ILMN_1799369	0.8635	0.50951713	0.6662513	-5.5849	0.01797291	544346289	ANKMY1	ankyrin repeat and MYND domain containing 1
ILMN_1815190	0.8635	0.50951849	0.6662491	-5.5849	0.08799962	167004077	METTL1	methyltransferase like 1
ILMN_1697970	0.8635	0.50953001	-0.6662309	-5.5849	-0.04792453	72198345	BCL2	BCL2, apoptosis regulator
ILMN_1672930	0.8635	0.5095321	0.6662276	-5.5849	0.02619504	262206104	SLC26A11	solute carrier family 26 member 11
ILMN_1667626	0.8637	0.50972411	-0.6659236	-5.5851	-0.02016115	130509310	EGLN3	egl-9 family hypoxia inducible factor 3
ILMN_1801664	0.8637	0.50981431	0.6657808	-5.5852	0.08612813	597709806	POLR3K	RNA polymerase III subunit K
ILMN_1706818	0.8637	0.50981828	0.6657746	-5.5852	0.02023166	145301573	THADA	THADA, armadillo repeat containing
ILMN_1658243	0.8637	0.50995538	-0.6655576	-5.5853	-0.02410574	117606358	PSD3	pleckstrin and Sec7 domain containing 3
ILMN_1697561	0.8637	0.50999601	0.6654933	-5.5854	0.01861277	289666745	FBXL16	F-box and leucine rich repeat protein 16
ILMN_1788878	0.8637	0.51003793	0.6654269	-5.5854	0.01854865	149999372	MORN4	MORN repeat containing 4
ILMN_1692394	0.8637	0.51009581	-0.6653354	-5.5855	-0.01653406	219842271	KIAA1024	KIAA1024
ILMN_1688768	0.8637	0.51010633	-0.6653187	-5.5855	-0.01622446	126352498	GPR39	G protein-coupled receptor 39
ILMN_1708508	0.8637	0.51015119	-0.6652477	-5.5855	-0.01852996	387157887	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
ILMN_1699243	0.8637	0.51016366	0.665228	-5.5855	0.2036876	325910870	MSMB	microseminoprotein beta
ILMN_1673152	0.8637	0.51024783	0.6650948	-5.5856	0.04074876	208609954	NRXN1	neurexin 1
ILMN_1727251	0.8637	0.51025396	0.6650851	-5.5856	0.02641342	378744188	ASIC1	acid sensing ion channel subunit 1
ILMN_1656338	0.8637	0.51029294	-0.6650235	-5.5857	-0.02732964	104487005	PTPRS	protein tyrosine phosphatase, receptor type S
ILMN_1682747	0.8637	0.51030971	-0.6649969	-5.5857	-0.01475199	66879665	FANCA	Fanconi anemia complementation group A
ILMN_1673654	0.8637	0.51031438	0.6649896	-5.5857	0.02487465	NA		
ILMN_1766079	0.8637	0.5103365	-0.6649546	-5.5857	-0.05052007	45935387	SULT1C2	sulfotransferase family 1C member 2
ILMN_1779374	0.8637	0.51034602	0.6649395	-5.5857	0.02233855	70995167	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
ILMN_1765614	0.8637	0.51041471	-0.6648309	-5.5858	-0.02780559	746816094	LYNX1	Ly6/neurotoxin 1
ILMN_1708805	0.8637	0.5104314	-0.6648044	-5.5858	-0.04382454	291490681	NCOA3	nuclear receptor coactivator 3
ILMN_1723277	0.8637	0.51052058	-0.6646634	-5.5859	-0.01826173	675269471	MFAP3L	microfibrillar associated protein 3 like
ILMN_1737320	0.8637	0.51052908	-0.66465	-5.5859	-0.02053711	226342939	ZDHHC15	zinc finger DHHC-type containing 15
ILMN_1712066	0.8637	0.51054919	0.6646181	-5.5859	0.11812641	221316746	EXPH5	exophilin 5
ILMN_1666181	0.8637	0.51060185	-0.6645349	-5.586	-0.08154507	318037226	SDC4	syndecan 4
ILMN_1733867	0.8637	0.51061447	-0.6645149	-5.586	-0.01608875	323098343	IL18BP	interleukin 18 binding protein
ILMN_1750306	0.8638	0.51075963	-0.6642854	-5.5861	-0.02101515	167001418	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
ILMN_1768099	0.8638	0.51078783	-0.6642408	-5.5862	-0.03064875	153252156	SCGB1C1	secretoglobin family 1C member 1
ILMN_1682592	0.8638	0.51081486	-0.664198	-5.5862	-0.0297974	315467847	IL19	interleukin 19
ILMN_1767766	0.8639	0.5109302	-0.6640157	-5.5863	-0.08111758	NA		
ILMN_1780326	0.8639	0.51096182	-0.6639657	-5.5863	-0.03315961	16118221	KRTAP4-1	keratin associated protein 4-1
ILMN_1702889	0.8639	0.51098708	0.6639258	-5.5863	0.01715909	52317189	OR2AK2	olfactory receptor family 2 subfamily AK member 2
ILMN_1720484	0.864	0.51110347	0.6637418	-5.5865	0.07792532	178557737	CRTAP	cartilage associated protein
ILMN_1711929	0.864	0.51112226	-0.6637121	-5.5865	-0.01566937	52317110	OR5AN1	olfactory receptor family 5 subfamily AN member 1
ILMN_1657571	0.8641	0.51123141	-0.6635396	-5.5866	-0.04012021	1043261382	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
ILMN_1669465	0.8641	0.51123337	-0.6635365	-5.5866	-0.08517269	300116250	EFCAB6	EF-hand calcium binding domain 6
ILMN_1740494	0.8641	0.51125867	-0.6634965	-5.5866	-0.01736997	525345297	PCDHA11	protocadherin alpha 11
ILMN_1785191	0.8641	0.51137101	0.663319	-5.5867	0.11315951	109948293	TMEM14A	transmembrane protein 14A
ILMN_1791217	0.8641	0.5113822	-0.6633013	-5.5867	-0.05347483	399154155	STRIP1	striatin interacting protein 1
ILMN_1670669	0.8641	0.51146027	0.6631779	-5.5868	0.02804526	751130474	SERPINA12	serpin family A member 12
ILMN_1760525	0.8641	0.51152381	0.6630775	-5.5869	0.01869362	NA		
ILMN_1779584	0.8641	0.51153396	-0.6630615	-5.5869	-0.05381017	118344455	UTP18	UTP18, small subunit processome component
ILMN_1708081	0.8641	0.51155446	0.6630291	-5.5869	0.04066536	751130473	LCLAT1	lysocardiolipin acyltransferase 1
ILMN_1691790	0.8641	0.51164736	-0.6628824	-5.587	-0.03029771	556503420	DACT2	dishevelled binding antagonist of beta catenin 2
ILMN_1782918	0.8641	0.51165597	0.6628688	-5.587	0.10814118	92091577	B4GAT1	beta-1,4-glucuronyltransferase 1
ILMN_1749499	0.8641	0.51167112	0.6628448	-5.587	0.02056524	364023779	CALR3	calreticulin 3
ILMN_1749327	0.8641	0.51171989	-0.6627678	-5.5871	-0.10413699	393662586	MAPK13	mitogen-activated protein kinase 13
ILMN_1722774	0.8641	0.51174893	-0.6627219	-5.5871	-0.07129856	402793873	VPS72	vacuolar protein sorting 72 homolog
ILMN_1717180	0.8641	0.51178237	0.6626691	-5.5871	0.02335288	134142347	MTMR6	myotubularin related protein 6
ILMN_1775658	0.8641	0.51179455	-0.6626499	-5.5871	-0.0202014	NA		
ILMN_1677953	0.8641	0.51184521	0.6625698	-5.5872	0.06506095	94536835	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
ILMN_1790111	0.8642	0.51189524	0.6624908	-5.5872	0.02680717	960513883	THAP6	THAP domain containing 6
ILMN_1798659	0.8642	0.51198134	-0.6623549	-5.5873	-0.05899636	31083115	CCDC28A	coiled-coil domain containing 28A
ILMN_1734316	0.8642	0.51202105	-0.6622922	-5.5873	-0.06664896	NA		
ILMN_1806655	0.8643	0.51214115	0.6621025	-5.5875	0.02373858	95091987	ARHGAP6	Rho GTPase activating protein 6
ILMN_1730729	0.8643	0.51214552	0.6620956	-5.5875	0.02276068	149158718	TMEM206	transmembrane protein 206
ILMN_1749866	0.8643	0.51220476	-0.6620021	-5.5875	-0.03717201	815890847	GATA4	GATA binding protein 4
ILMN_1813230	0.8643	0.51221153	0.6619914	-5.5875	0.02216713	751130498	WSCD2	WSC domain containing 2
ILMN_1736783	0.8643	0.51229507	-0.6618595	-5.5876	-0.02607262	226246678	PTGR2	prostaglandin reductase 2
ILMN_1758983	0.8643	0.51243771	0.6616344	-5.5877	0.02318619	29725634	OTOP1	otopetrin 1
ILMN_1700276	0.8643	0.51243979	0.6616311	-5.5877	0.06399761	545746314	JKAMP	JNK1/MAPK8-associated membrane protein
ILMN_1741350	0.8643	0.5124498	0.6616153	-5.5878	0.03234915	572875984	CEP70	centrosomal protein 70
ILMN_1785312	0.8643	0.51247666	-0.6615729	-5.5878	-0.02413448	323098328	IL15	interleukin 15
ILMN_1677385	0.8643	0.5125147	0.6615129	-5.5878	0.09751017	208610016	SMIM19	small integral membrane protein 19
ILMN_1657478	0.8643	0.51253178	0.6614859	-5.5878	0.03300758	257900507	MAGEL2	MAGE family member L2
ILMN_1778930	0.8643	0.51253529	-0.6614804	-5.5878	-0.02500738	334358884	CHD7	chromodomain helicase DNA binding protein 7
ILMN_1760647	0.8643	0.51255737	-0.6614455	-5.5879	-0.04428253	84043947	HOXA3	homeobox A3
ILMN_1806032	0.8643	0.51258729	0.6613983	-5.5879	0.06593432	325974496	SLC25A16	solute carrier family 25 member 16
ILMN_1742330	0.8643	0.51262245	0.6613428	-5.5879	0.16261459	574956974	PLXNB1	plexin B1
ILMN_1700232	0.8645	0.51281154	-0.6610445	-5.5881	-0.06382878	54112383	FBXO30	F-box protein 30
ILMN_1764030	0.8646	0.51287017	0.660952	-5.5882	0.14151389	632794828	CCL23	C-C motif chemokine ligand 23
ILMN_1714757	0.8647	0.51300393	0.6607409	-5.5883	0.02829646	325120956	TNFRSF19	TNF receptor superfamily member 19
