ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
28384	7.88e-01	3.50e-01	-0.9383833	-5.65232	-3.79e-02	CRKL	CRK like proto-oncogene, adaptor protein
6518	7.88e-01	3.50e-01	0.9383231	-5.65237	2.60e-02	FXYD7	FXYD domain containing ion transport regulator 7
44941	7.88e-01	3.50e-01	0.9382931	-5.6524	2.62e-02	DOC2A	double C2 domain alpha
1466	7.88e-01	3.50e-01	0.9382725	-5.65242	3.83e-02	TLE3	transducin like enhancer of split 3
27738	7.88e-01	3.50e-01	0.9379981	-5.65266	4.06e-02	RPL29	ribosomal protein L29
4517	7.88e-01	3.50e-01	0.9379576	-5.6527	2.73e-02	PAXIP1	PAX interacting protein 1
9762	7.88e-01	3.50e-01	0.9379179	-5.65273	2.79e-02	LOC105378922///LOC100506459	uncharacterized LOC105378922///uncharacterized LOC100506459
22493	7.88e-01	3.50e-01	0.9378957	-5.65275	4.45e-02	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
40697	7.88e-01	3.50e-01	0.9377097	-5.65292	3.40e-02		
29145	7.88e-01	3.50e-01	-0.9376893	-5.65294	-4.15e-02	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit
43673	7.88e-01	3.50e-01	-0.93766	-5.65296	-3.28e-02	SSR3	signal sequence receptor subunit 3
44888	7.88e-01	3.50e-01	-0.9376274	-5.65299	-2.53e-02		
2278	7.88e-01	3.50e-01	-0.9375568	-5.65305	-3.41e-02		
20193	7.88e-01	3.50e-01	-0.9374661	-5.65314	-2.28e-02		
32629	7.88e-01	3.50e-01	0.9374022	-5.65319	4.02e-02	GATAD1	GATA zinc finger domain containing 1
3439	7.88e-01	3.50e-01	0.9373082	-5.65328	5.01e-02	LAD1	ladinin 1
16697	7.88e-01	3.50e-01	-0.9372703	-5.65331	-2.94e-02	AVL9	AVL9 cell migration associated
44589	7.88e-01	3.50e-01	-0.9372585	-5.65332	-2.20e-02		
19991	7.88e-01	3.50e-01	-0.9372396	-5.65334	-3.08e-02		
8073	7.88e-01	3.50e-01	0.9372289	-5.65335	4.74e-02	CNPY2	canopy FGF signaling regulator 2
14599	7.88e-01	3.50e-01	-0.9372107	-5.65336	-2.56e-02		
43466	7.88e-01	3.50e-01	0.9372022	-5.65337	4.75e-02	STAMBPL1	STAM binding protein like 1
23494	7.88e-01	3.50e-01	0.9371924	-5.65338	2.21e-02	SERPIND1	serpin family D member 1
28653	7.88e-01	3.50e-01	-0.9371698	-5.6534	-9.09e-02	TTC16	tetratricopeptide repeat domain 16
37814	7.88e-01	3.50e-01	0.9371437	-5.65342	4.56e-02	TNFSF8	tumor necrosis factor superfamily member 8
9967	7.88e-01	3.50e-01	-0.9370355	-5.65352	-4.18e-02	TTLL7	tubulin tyrosine ligase like 7
2603	7.88e-01	3.50e-01	-0.9370216	-5.65353	-2.91e-02	MEIS1	Meis homeobox 1
44492	7.88e-01	3.50e-01	-0.9370131	-5.65354	-2.44e-02	ARHGEF26	Rho guanine nucleotide exchange factor 26
1398	7.88e-01	3.50e-01	-0.9370126	-5.65354	-3.36e-02	SULT1C4	sulfotransferase family 1C member 4
28504	7.88e-01	3.50e-01	0.9369551	-5.65359	3.42e-02	YARS2	tyrosyl-tRNA synthetase 2
27254	7.88e-01	3.50e-01	0.9369378	-5.6536	3.24e-02	BCO1	beta-carotene oxygenase 1
40749	7.88e-01	3.50e-01	-0.9369203	-5.65362	-1.74e-01		
7354	7.88e-01	3.50e-01	0.9368945	-5.65364	3.87e-02	MBTPS1	membrane bound transcription factor peptidase, site 1
738	7.88e-01	3.50e-01	-0.9368688	-5.65367	-1.29e-01	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
37410	7.88e-01	3.50e-01	-0.9367623	-5.65376	-3.16e-02	MIATNB	MIAT neighbor (non-protein coding)
42864	7.88e-01	3.50e-01	-0.9367578	-5.65376	-2.24e-02	BRDT	bromodomain testis associated
10734	7.88e-01	3.50e-01	0.9367499	-5.65377	3.96e-02	BAZ1A	bromodomain adjacent to zinc finger domain 1A
28963	7.88e-01	3.50e-01	0.9367119	-5.65381	3.14e-02	FAM83C	family with sequence similarity 83 member C
42594	7.88e-01	3.50e-01	0.9365839	-5.65392	6.77e-02		
18266	7.88e-01	3.50e-01	-0.9365606	-5.65394	-3.82e-02	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
39895	7.88e-01	3.50e-01	-0.9365341	-5.65396	-4.45e-02	ADD2	adducin 2
5309	7.88e-01	3.50e-01	-0.9364909	-5.654	-3.07e-02		
32946	7.88e-01	3.50e-01	-0.9364889	-5.654	-6.42e-02		
44893	7.88e-01	3.50e-01	-0.9364407	-5.65405	-2.90e-02		
22371	7.88e-01	3.51e-01	-0.9364215	-5.65406	-3.15e-02		
7019	7.88e-01	3.51e-01	-0.9363744	-5.6541	-2.46e-02		
2480	7.88e-01	3.51e-01	-0.9362903	-5.65418	-4.73e-02		
22427	7.88e-01	3.51e-01	-0.936282	-5.65419	-1.06e-01		
34196	7.88e-01	3.51e-01	0.9362457	-5.65422	3.52e-02	COPS6	COP9 signalosome subunit 6
42001	7.88e-01	3.51e-01	-0.9361584	-5.6543	-6.77e-02		
6060	7.88e-01	3.51e-01	-0.9361038	-5.65435	-5.12e-02	ARHGEF37	Rho guanine nucleotide exchange factor 37
24263	7.88e-01	3.51e-01	0.936008	-5.65443	4.91e-02	TRIM15	tripartite motif containing 15
2238	7.88e-01	3.51e-01	-0.9359894	-5.65445	-4.59e-02	FLJ38773	uncharacterized protein FLJ38773
41899	7.88e-01	3.51e-01	0.9359679	-5.65447	1.48e-01	NAPSA	napsin A aspartic peptidase
16701	7.88e-01	3.51e-01	0.935942	-5.65449	2.23e-02		
7055	7.88e-01	3.51e-01	-0.93589	-5.65454	-1.39e-01	TTYH1	tweety family member 1
23970	7.88e-01	3.51e-01	-0.9358642	-5.65456	-8.06e-02	PLPP3	phospholipid phosphatase 3
19284	7.88e-01	3.51e-01	-0.9358528	-5.65457	-3.02e-02		
43168	7.88e-01	3.51e-01	0.9358401	-5.65458	6.19e-02	TCF25	transcription factor 25
15580	7.88e-01	3.51e-01	-0.9357692	-5.65464	-3.13e-02	GPR32	G protein-coupled receptor 32
20012	7.88e-01	3.51e-01	0.9357501	-5.65466	3.35e-02		
39199	7.88e-01	3.51e-01	-0.9356629	-5.65474	-4.54e-02		
34725	7.88e-01	3.51e-01	0.9356339	-5.65476	5.00e-02		
24452	7.88e-01	3.51e-01	0.9356328	-5.65476	7.88e-02		
33933	7.88e-01	3.51e-01	0.9355133	-5.65487	2.96e-02	FAM26E	family with sequence similarity 26 member E
27021	7.88e-01	3.51e-01	0.9354777	-5.6549	3.82e-02	ACSM2B	acyl-CoA synthetase medium-chain family member 2B
39113	7.88e-01	3.51e-01	-0.9354314	-5.65494	-9.22e-02	HNF4A	hepatocyte nuclear factor 4 alpha
34584	7.88e-01	3.51e-01	-0.9354145	-5.65496	-3.74e-02	FAM45A	family with sequence similarity 45 member A
11587	7.88e-01	3.51e-01	0.9353937	-5.65498	5.19e-02	ZBTB43	zinc finger and BTB domain containing 43
27109	7.88e-01	3.51e-01	-0.935354	-5.65501	-3.12e-02	VN1R4	vomeronasal 1 receptor 4
2316	7.88e-01	3.51e-01	-0.9353387	-5.65502	-4.57e-02	ZMAT4	zinc finger matrin-type 4
8732	7.88e-01	3.51e-01	-0.9352618	-5.65509	-2.21e-02	COL3A1	collagen type III alpha 1 chain
27633	7.88e-01	3.51e-01	-0.9352403	-5.65511	-5.53e-02	PID1	phosphotyrosine interaction domain containing 1
39406	7.88e-01	3.51e-01	-0.9351959	-5.65515	-2.43e-02	LOC100131496	uncharacterized LOC100131496
2547	7.88e-01	3.51e-01	0.9351345	-5.65521	5.11e-02	THOC2	THO complex 2
32296	7.88e-01	3.51e-01	-0.9350573	-5.65527	-4.02e-02	CCNO	cyclin O
5438	7.88e-01	3.51e-01	0.9350223	-5.6553	2.72e-02	WNK4	WNK lysine deficient protein kinase 4
26562	7.88e-01	3.51e-01	-0.9350014	-5.65532	-3.39e-02		
614	7.88e-01	3.51e-01	-0.9349821	-5.65534	-4.99e-02		
28977	7.88e-01	3.51e-01	-0.9349758	-5.65535	-4.10e-02	SLC38A10	solute carrier family 38 member 10
27757	7.89e-01	3.51e-01	0.9348301	-5.65548	4.67e-02	XDH	xanthine dehydrogenase
36292	7.89e-01	3.51e-01	-0.9347908	-5.65551	-5.67e-02	UBE2D1	ubiquitin conjugating enzyme E2 D1
33105	7.89e-01	3.51e-01	-0.9347119	-5.65558	-8.16e-02	TMEM232	transmembrane protein 232
44525	7.89e-01	3.51e-01	0.9346921	-5.6556	7.14e-02	LGALS9	galectin 9
15735	7.89e-01	3.51e-01	-0.9346695	-5.65562	-3.18e-02		
25333	7.89e-01	3.51e-01	-0.9346553	-5.65563	-2.95e-02	GPBP1L1	GC-rich promoter binding protein 1 like 1
8080	7.89e-01	3.51e-01	0.9345904	-5.65569	3.66e-02	SENP5	SUMO1/sentrin specific peptidase 5
32257	7.89e-01	3.51e-01	0.9345669	-5.65571	4.86e-02	SLC36A1	solute carrier family 36 member 1
11114	7.89e-01	3.52e-01	-0.9343062	-5.65594	-4.81e-02	TBC1D23	TBC1 domain family member 23
42102	7.89e-01	3.52e-01	-0.9342625	-5.65598	-3.88e-02	CLIC5	chloride intracellular channel 5
22678	7.89e-01	3.52e-01	-0.9342385	-5.656	-2.51e-02		
41963	7.89e-01	3.52e-01	-0.9342292	-5.65601	-2.13e-02	LRRC55	leucine rich repeat containing 55
26343	7.89e-01	3.52e-01	0.934124	-5.6561	4.18e-02	CSDC2	cold shock domain containing C2
39355	7.89e-01	3.52e-01	0.9340475	-5.65617	4.56e-02	TOX	thymocyte selection associated high mobility group box
4614	7.89e-01	3.52e-01	-0.9340193	-5.65619	-3.69e-02		
34225	7.89e-01	3.52e-01	-0.9339904	-5.65622	-4.95e-02	CHORDC1	cysteine and histidine rich domain containing 1
4260	7.89e-01	3.52e-01	-0.9339028	-5.6563	-3.52e-02		
9199	7.89e-01	3.52e-01	-0.933884	-5.65631	-1.48e-01	RAMP1	receptor activity modifying protein 1
41400	7.89e-01	3.52e-01	-0.9338696	-5.65633	-2.22e-02		
29802	7.89e-01	3.52e-01	-0.9338558	-5.65634	-4.88e-02	CAMK2D	calcium/calmodulin dependent protein kinase II delta
36095	7.89e-01	3.52e-01	-0.9338289	-5.65636	-5.57e-02		
6531	7.89e-01	3.52e-01	0.9337758	-5.65641	2.37e-02		
15687	7.89e-01	3.52e-01	0.9337556	-5.65643	1.11e-01		
37153	7.89e-01	3.52e-01	0.933712	-5.65647	7.66e-02		
15729	7.89e-01	3.52e-01	-0.933687	-5.65649	-3.14e-02	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
43852	7.89e-01	3.52e-01	0.9336708	-5.6565	2.57e-02	MAGEC2	MAGE family member C2
2854	7.89e-01	3.52e-01	-0.9336613	-5.65651	-2.49e-02	CDK2	cyclin dependent kinase 2
29566	7.89e-01	3.52e-01	-0.9335851	-5.65658	-4.23e-02	PCDHB2	protocadherin beta 2
6509	7.89e-01	3.52e-01	-0.9335678	-5.65659	-3.54e-02		
38434	7.89e-01	3.52e-01	0.9335633	-5.6566	3.56e-02	IREB2	iron responsive element binding protein 2
26715	7.89e-01	3.52e-01	0.9335313	-5.65663	3.01e-02	ATG2B	autophagy related 2B
34554	7.89e-01	3.52e-01	0.9335225	-5.65663	8.01e-02	FOXO1	forkhead box O1
16641	7.89e-01	3.52e-01	0.9335019	-5.65665	6.73e-02	NRIP3	nuclear receptor interacting protein 3
18470	7.89e-01	3.52e-01	-0.9334255	-5.65672	-2.19e-02		
5212	7.89e-01	3.52e-01	0.9334252	-5.65672	3.64e-02	MAPK8	mitogen-activated protein kinase 8
31786	7.89e-01	3.52e-01	0.9334216	-5.65672	2.61e-02	CPA1	carboxypeptidase A1
44016	7.89e-01	3.52e-01	0.9334018	-5.65674	2.50e-02	SCN10A	sodium voltage-gated channel alpha subunit 10
22712	7.89e-01	3.52e-01	-0.9333951	-5.65675	-5.73e-02	DISP2	dispatched RND transporter family member 2
16172	7.89e-01	3.52e-01	-0.9333881	-5.65675	-6.43e-02		
2224	7.89e-01	3.52e-01	-0.933385	-5.65676	-4.33e-02	HUNK	hormonally up-regulated Neu-associated kinase
38178	7.89e-01	3.52e-01	-0.9332219	-5.6569	-2.28e-02	MAP3K15	mitogen-activated protein kinase kinase kinase 15
6769	7.89e-01	3.52e-01	-0.9332192	-5.6569	-9.65e-02	PTX3	pentraxin 3
20877	7.89e-01	3.52e-01	0.933204	-5.65692	5.58e-02	EFEMP2	EGF containing fibulin like extracellular matrix protein 2
8001	7.89e-01	3.52e-01	-0.9331972	-5.65692	-4.66e-02	LINC00282	long intergenic non-protein coding RNA 282
135	7.89e-01	3.52e-01	-0.9331627	-5.65695	-5.02e-02		
7968	7.89e-01	3.52e-01	0.9331474	-5.65697	4.07e-02	PBX3	PBX homeobox 3
27888	7.89e-01	3.52e-01	-0.9330885	-5.65702	-4.35e-02		
8096	7.89e-01	3.52e-01	-0.9330356	-5.65706	-3.77e-02	C3orf36	chromosome 3 open reading frame 36
6116	7.89e-01	3.52e-01	-0.9330175	-5.65708	-2.28e-02	MEOX2	mesenchyme homeobox 2
37113	7.89e-01	3.52e-01	0.9329477	-5.65714	5.01e-02	ATM	ATM serine/threonine kinase
41975	7.89e-01	3.52e-01	0.9329299	-5.65716	3.88e-02	DTNA	dystrobrevin alpha
22318	7.89e-01	3.52e-01	0.9329098	-5.65718	4.20e-02	SEC31A	SEC31 homolog A, COPII coat complex component
18399	7.89e-01	3.52e-01	-0.9328678	-5.65721	-1.10e-01	ZNF205	zinc finger protein 205
2892	7.89e-01	3.52e-01	-0.932822	-5.65725	-4.37e-02	BBS1	Bardet-Biedl syndrome 1
37840	7.89e-01	3.52e-01	0.9328177	-5.65726	3.22e-02	KLK2	kallikrein related peptidase 2
37608	7.89e-01	3.52e-01	-0.9326698	-5.65739	-8.25e-02	KRTAP2-4	keratin associated protein 2-4
4451	7.89e-01	3.52e-01	0.9326169	-5.65743	4.54e-02	TRIM45	tripartite motif containing 45
4516	7.89e-01	3.53e-01	0.9325065	-5.65753	3.92e-02	ZNF224	zinc finger protein 224
15184	7.89e-01	3.53e-01	-0.9324107	-5.65762	-7.12e-02	NRXN3	neurexin 3
10222	7.89e-01	3.53e-01	-0.9323837	-5.65764	-5.56e-02		
8908	7.89e-01	3.53e-01	0.9323808	-5.65764	6.49e-02	HSPB1	heat shock protein family B (small) member 1
15065	7.89e-01	3.53e-01	-0.9323757	-5.65765	-2.16e-02		
42024	7.89e-01	3.53e-01	-0.9323671	-5.65766	-2.26e-02		
23810	7.89e-01	3.53e-01	0.9322733	-5.65774	4.20e-02	SDHC	succinate dehydrogenase complex subunit C
27386	7.89e-01	3.53e-01	0.9322054	-5.6578	3.81e-02	RPP14	ribonuclease P/MRP subunit p14
1132	7.89e-01	3.53e-01	0.9321982	-5.6578	3.98e-02	GRB2	growth factor receptor bound protein 2
9662	7.89e-01	3.53e-01	-0.9321736	-5.65783	-4.54e-02		
43288	7.89e-01	3.53e-01	0.9321672	-5.65783	5.08e-02	SRRM2	serine/arginine repetitive matrix 2
36732	7.89e-01	3.53e-01	-0.9321008	-5.65789	-3.74e-02		
33834	7.89e-01	3.53e-01	0.9319886	-5.65799	4.17e-02	PLD4	phospholipase D family member 4
21156	7.89e-01	3.53e-01	-0.9319327	-5.65804	-2.28e-02	PRO2012	uncharacterized protein PRO2012
35173	7.89e-01	3.53e-01	-0.9318814	-5.65808	-4.44e-02		
14037	7.89e-01	3.53e-01	0.9318317	-5.65813	4.48e-02	PLCL2	phospholipase C like 2
7097	7.89e-01	3.53e-01	-0.9318127	-5.65815	-2.81e-02	RNF17	ring finger protein 17
9521	7.89e-01	3.53e-01	-0.9317326	-5.65822	-3.64e-02	ITGB3	integrin subunit beta 3
17822	7.89e-01	3.53e-01	0.9317275	-5.65822	3.30e-02	PTPN20	protein tyrosine phosphatase, non-receptor type 20
9152	7.89e-01	3.53e-01	0.9316441	-5.65829	4.00e-02	MTMR3	myotubularin related protein 3
30910	7.89e-01	3.53e-01	-0.9314666	-5.65845	-3.74e-02		
42474	7.89e-01	3.53e-01	-0.9313553	-5.65855	-7.06e-02	PRKACB	protein kinase cAMP-activated catalytic subunit beta
25337	7.89e-01	3.53e-01	-0.9313142	-5.65859	-2.56e-02	THRAP3	thyroid hormone receptor associated protein 3
43260	7.89e-01	3.53e-01	0.9312895	-5.65861	2.81e-02	MAP2K7	mitogen-activated protein kinase kinase 7
12240	7.89e-01	3.53e-01	0.9312142	-5.65867	3.24e-02		
27506	7.89e-01	3.53e-01	0.9312072	-5.65868	4.61e-02	RAP1B	RAP1B, member of RAS oncogene family
10441	7.89e-01	3.53e-01	-0.931202	-5.65869	-7.49e-02	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
27623	7.89e-01	3.53e-01	0.9311959	-5.65869	2.57e-02		
21454	7.89e-01	3.53e-01	0.931179	-5.65871	6.30e-02	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
44268	7.89e-01	3.53e-01	-0.931173	-5.65871	-4.10e-02	BPTF	bromodomain PHD finger transcription factor
33233	7.89e-01	3.53e-01	-0.9310959	-5.65878	-5.14e-02	DHRS4	dehydrogenase/reductase 4
35209	7.89e-01	3.53e-01	-0.9310891	-5.65878	-4.23e-02		
20498	7.89e-01	3.53e-01	0.9310706	-5.6588	8.11e-02	SEPT4	septin 4
12132	7.89e-01	3.53e-01	0.9309605	-5.6589	3.58e-02	SYCP3	synaptonemal complex protein 3
44009	7.89e-01	3.53e-01	-0.9309324	-5.65892	-4.43e-02	IMP4	IMP4 homolog, U3 small nucleolar ribonucleoprotein
13441	7.90e-01	3.53e-01	-0.930832	-5.65901	-2.89e-02		
36371	7.90e-01	3.53e-01	-0.9307758	-5.65906	-8.44e-02		
31340	7.90e-01	3.53e-01	-0.9307289	-5.6591	-3.47e-02	SLC6A2	solute carrier family 6 member 2
23114	7.90e-01	3.53e-01	-0.9307093	-5.65912	-5.40e-02	FAM214A	family with sequence similarity 214 member A
15370	7.90e-01	3.53e-01	-0.9306668	-5.65916	-2.31e-02		
6376	7.90e-01	3.53e-01	-0.9306456	-5.65918	-3.79e-02	FAM83H	family with sequence similarity 83 member H
8855	7.90e-01	3.53e-01	-0.9306273	-5.65919	-3.70e-02	WDR82	WD repeat domain 82
42352	7.90e-01	3.54e-01	-0.9305511	-5.65926	-5.58e-02	CPT1A	carnitine palmitoyltransferase 1A
19081	7.90e-01	3.54e-01	0.9305272	-5.65928	5.89e-02		
41849	7.90e-01	3.54e-01	-0.9304402	-5.65936	-2.75e-02	BPI	bactericidal/permeability-increasing protein
10863	7.90e-01	3.54e-01	-0.9303648	-5.65942	-2.64e-02	CHL1	cell adhesion molecule L1 like
36238	7.90e-01	3.54e-01	0.9303232	-5.65946	3.20e-02	ZNF431	zinc finger protein 431
4935	7.90e-01	3.54e-01	0.9303048	-5.65948	7.17e-02	LOC100506476	uncharacterized LOC100506476
7718	7.90e-01	3.54e-01	-0.9302499	-5.65953	-6.36e-02	ZNF43	zinc finger protein 43
22531	7.90e-01	3.54e-01	0.9302351	-5.65954	3.19e-02	BRAF	B-Raf proto-oncogene, serine/threonine kinase
35074	7.90e-01	3.54e-01	-0.9301605	-5.6596	-5.65e-02	C2orf27A	chromosome 2 open reading frame 27A
30132	7.90e-01	3.54e-01	-0.9301272	-5.65963	-4.25e-02		
38733	7.90e-01	3.54e-01	-0.9299516	-5.65979	-4.73e-02	ASB13	ankyrin repeat and SOCS box containing 13
28172	7.90e-01	3.54e-01	0.9299235	-5.65981	3.62e-02	WDFY2	WD repeat and FYVE domain containing 2
24765	7.90e-01	3.54e-01	0.929883	-5.65985	3.94e-02		
36654	7.90e-01	3.54e-01	-0.9298768	-5.65985	-3.10e-02	DSG4	desmoglein 4
24330	7.90e-01	3.54e-01	0.9298609	-5.65987	3.68e-02		
18306	7.90e-01	3.54e-01	-0.9298273	-5.6599	-5.83e-02	LRRC25	leucine rich repeat containing 25
13294	7.90e-01	3.54e-01	0.9298267	-5.6599	2.78e-02	NLRP7	NLR family pyrin domain containing 7
42415	7.90e-01	3.54e-01	-0.9297408	-5.65997	-3.48e-02	SPRN	shadow of prion protein homolog (zebrafish)
30654	7.90e-01	3.54e-01	-0.9297112	-5.66	-4.14e-02	ARHGEF17	Rho guanine nucleotide exchange factor 17
338	7.90e-01	3.54e-01	-0.9295316	-5.66016	-4.72e-02		
16491	7.90e-01	3.54e-01	-0.9295246	-5.66016	-2.83e-02		
10403	7.90e-01	3.54e-01	0.9294739	-5.66021	3.56e-02	B4GALT1	beta-1,4-galactosyltransferase 1
31035	7.90e-01	3.54e-01	-0.929432	-5.66025	-4.04e-02		
28696	7.90e-01	3.54e-01	0.9293935	-5.66028	3.45e-02	SRSF4	serine and arginine rich splicing factor 4
16490	7.90e-01	3.54e-01	0.9293887	-5.66028	2.44e-02	WBSCR17	Williams-Beuren syndrome chromosome region 17
43849	7.90e-01	3.54e-01	0.9293853	-5.66029	2.58e-02	SEMA3E	semaphorin 3E
41184	7.90e-01	3.54e-01	-0.929376	-5.6603	-4.28e-02	NT5DC1	5'-nucleotidase domain containing 1
35718	7.90e-01	3.54e-01	-0.9293736	-5.6603	-3.72e-02	SUMO3	small ubiquitin-like modifier 3
3915	7.90e-01	3.54e-01	-0.9293581	-5.66031	-3.76e-02		
38716	7.90e-01	3.54e-01	-0.9293324	-5.66033	-2.97e-02		
5413	7.90e-01	3.54e-01	-0.9293215	-5.66034	-2.75e-02		
15923	7.90e-01	3.54e-01	-0.9293208	-5.66034	-5.17e-02	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
13141	7.90e-01	3.54e-01	0.9292991	-5.66036	6.25e-02		
39084	7.90e-01	3.54e-01	-0.9292944	-5.66037	-3.71e-02	SP3	Sp3 transcription factor
27394	7.90e-01	3.54e-01	0.9292744	-5.66039	3.21e-02		
13255	7.90e-01	3.54e-01	-0.9292647	-5.66039	-5.14e-02	CCDC88C	coiled-coil domain containing 88C
10845	7.90e-01	3.54e-01	0.9292631	-5.6604	3.94e-02	TCF20	transcription factor 20
40143	7.90e-01	3.54e-01	0.929202	-5.66045	4.70e-02		
34508	7.90e-01	3.54e-01	0.9291789	-5.66047	7.37e-02	RFTN1	raftlin, lipid raft linker 1
41352	7.90e-01	3.54e-01	-0.9291665	-5.66048	-4.58e-02		
18767	7.90e-01	3.54e-01	-0.9291488	-5.6605	-5.72e-02	CD248	CD248 molecule
44520	7.90e-01	3.54e-01	-0.9290772	-5.66056	-2.40e-02		
22010	7.90e-01	3.54e-01	-0.9290194	-5.66061	-2.99e-02	FRMD6	FERM domain containing 6
4708	7.90e-01	3.54e-01	0.9289574	-5.66066	3.05e-02	SOX10	SRY-box 10
16111	7.90e-01	3.54e-01	-0.9289161	-5.6607	-2.71e-02	ZNF19	zinc finger protein 19
34403	7.90e-01	3.54e-01	-0.9287695	-5.66083	-4.48e-02		
529	7.90e-01	3.54e-01	0.9287596	-5.66084	4.88e-02	LRRC75B	leucine rich repeat containing 75B
40892	7.90e-01	3.55e-01	-0.9286434	-5.66094	-4.76e-02		
13724	7.90e-01	3.55e-01	0.9285335	-5.66104	2.76e-02	RPS11	ribosomal protein S11
35371	7.90e-01	3.55e-01	-0.92844	-5.66112	-4.63e-02	UBA6	ubiquitin like modifier activating enzyme 6
36390	7.90e-01	3.55e-01	-0.928425	-5.66113	-2.51e-02		
22060	7.90e-01	3.55e-01	-0.9284013	-5.66115	-3.65e-02	DOC2B	double C2 domain beta
17168	7.90e-01	3.55e-01	-0.928388	-5.66117	-2.53e-02	PCDH1	protocadherin 1
9714	7.90e-01	3.55e-01	0.9283803	-5.66117	6.98e-02	CCDC88A	coiled-coil domain containing 88A
34008	7.90e-01	3.55e-01	-0.9283332	-5.66121	-8.31e-02	BIRC5	baculoviral IAP repeat containing 5
29842	7.90e-01	3.55e-01	-0.9282675	-5.66127	-2.66e-02	ADIPOQ	adiponectin, C1Q and collagen domain containing
37703	7.90e-01	3.55e-01	0.9282641	-5.66128	3.04e-02		
24102	7.90e-01	3.55e-01	0.9281865	-5.66134	4.30e-02		
9860	7.90e-01	3.55e-01	-0.9280937	-5.66143	-2.92e-02		
25551	7.90e-01	3.55e-01	0.9280632	-5.66145	3.48e-02	WDR87	WD repeat domain 87
38133	7.90e-01	3.55e-01	0.9280502	-5.66146	3.37e-02	SNIP1	Smad nuclear interacting protein 1
17423	7.90e-01	3.55e-01	0.9279783	-5.66153	4.38e-02	CCDC137	coiled-coil domain containing 137
35519	7.90e-01	3.55e-01	-0.9279758	-5.66153	-3.61e-02	PTBP3	polypyrimidine tract binding protein 3
39387	7.90e-01	3.55e-01	-0.9278966	-5.6616	-5.29e-02		
27937	7.90e-01	3.55e-01	0.9277926	-5.66169	4.32e-02	PTOV1	prostate tumor overexpressed 1
17399	7.90e-01	3.55e-01	0.9277706	-5.66171	2.34e-02		
39834	7.90e-01	3.55e-01	0.9275783	-5.66188	5.58e-02	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor
1213	7.90e-01	3.55e-01	0.9275481	-5.66191	3.62e-02	TPK1	thiamin pyrophosphokinase 1
38159	7.90e-01	3.55e-01	0.9275128	-5.66194	7.42e-02	MLLT6	MLLT6, PHD finger domain containing
14545	7.90e-01	3.55e-01	0.9274997	-5.66195	6.34e-02	STRN4	striatin 4
42338	7.90e-01	3.55e-01	0.9274348	-5.662	4.20e-02	ZNF77	zinc finger protein 77
31207	7.90e-01	3.55e-01	-0.927432	-5.66201	-5.64e-02	LY6G6C	lymphocyte antigen 6 complex, locus G6C
10946	7.90e-01	3.55e-01	0.9273427	-5.66209	5.25e-02	LOC158402	uncharacterized LOC158402
15	7.91e-01	3.55e-01	0.9272742	-5.66215	5.07e-02	LOC100132006	uncharacterized LOC100132006
1823	7.91e-01	3.55e-01	-0.9271436	-5.66226	-3.42e-02	SBDS	SBDS ribosome assembly guanine nucleotide exchange factor
15889	7.91e-01	3.55e-01	-0.9271385	-5.66227	-3.06e-02	LINC00889	long intergenic non-protein coding RNA 889
19268	7.91e-01	3.55e-01	-0.9270233	-5.66237	-3.93e-02	RNF26	ring finger protein 26
30354	7.91e-01	3.55e-01	-0.9268648	-5.66251	-4.96e-02	ANKHD1	ankyrin repeat and KH domain containing 1
18990	7.91e-01	3.55e-01	-0.926845	-5.66252	-4.46e-02	TMEM159	transmembrane protein 159
6578	7.91e-01	3.55e-01	0.9268252	-5.66254	4.57e-02	ING5	inhibitor of growth family member 5
3418	7.91e-01	3.56e-01	-0.9266487	-5.6627	-3.77e-02	MT4	metallothionein 4
34538	7.91e-01	3.56e-01	-0.9266486	-5.6627	-4.49e-02	COL15A1	collagen type XV alpha 1 chain
3349	7.91e-01	3.56e-01	-0.9265963	-5.66274	-7.61e-02	ANXA1	annexin A1
44956	7.91e-01	3.56e-01	-0.926407	-5.66291	-4.09e-02	RIMBP2	RIMS binding protein 2
43882	7.91e-01	3.56e-01	-0.9263737	-5.66294	-2.08e-02	TAS2R42	taste 2 receptor member 42
23612	7.91e-01	3.56e-01	-0.9263005	-5.663	-4.66e-02	BBC3	BCL2 binding component 3
10704	7.91e-01	3.56e-01	-0.9262882	-5.66301	-4.06e-02		
25043	7.91e-01	3.56e-01	0.9262579	-5.66304	2.52e-02	PROSER2-AS1	PROSER2 antisense RNA 1
15662	7.91e-01	3.56e-01	0.9262262	-5.66307	2.80e-02	FAM167A	family with sequence similarity 167 member A
