ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1681721	0.72538	4.30e-01	-0.794064	-5.73729	-0.1223771	387849325	OASL	2'-5'-oligoadenylate synthetase like
ILMN_1788607	0.72558	4.30e-01	-0.793806	-5.73749	-0.0300441	78190460	RPL23A	ribosomal protein L23a
ILMN_1688407	0.72569	4.30e-01	-0.793635	-5.73762	-0.0502857	116089279	ZNF436	zinc finger protein 436
ILMN_1806725	0.72583	4.30e-01	0.793438	-5.73776	0.033078	167857791	PDCD1	programmed cell death 1
ILMN_1681812	0.72585	4.30e-01	-0.79336	-5.73782	-0.0439758	148596935	HIF1AN	hypoxia inducible factor 1 alpha subunit inhibitor
ILMN_1721089	0.72587	4.30e-01	0.793278	-5.73788	0.0758231	557878648	FAM120A	family with sequence similarity 120A
ILMN_1668507	0.72614	4.31e-01	-0.79294	-5.73814	-0.0213262	197313761	DDAH1	dimethylarginine dimethylaminohydrolase 1
ILMN_1716300	0.72614	4.31e-01	0.792888	-5.73818	0.0203933	953953872	CDH7	cadherin 7
ILMN_1708323	0.72614	4.31e-01	-0.792821	-5.73823	-0.01966	195539357	ALAS2	5'-aminolevulinate synthase 2
ILMN_1749521	0.72614	4.31e-01	-0.792775	-5.73826	-0.0848898	56699410	SLC35E3	solute carrier family 35 member E3
ILMN_1751445	0.72617	4.31e-01	-0.79252	-5.73845	-0.0371966	984655773	PPY	pancreatic polypeptide
ILMN_1708303	0.72617	4.31e-01	0.792451	-5.73851	0.0247114	158138529	CYP4F22	cytochrome P450 family 4 subfamily F member 22
ILMN_1813846	0.72617	4.31e-01	0.79239	-5.73855	0.0863903	28416926	P2RX4	purinergic receptor P2X 4
ILMN_1654773	0.72617	4.31e-01	-0.792362	-5.73857	-0.0455627	193788694	CASK	calcium/calmodulin dependent serine protein kinase
ILMN_1786171	0.72617	4.31e-01	0.792336	-5.73859	0.0203135	1002623449	PTPN20	protein tyrosine phosphatase, non-receptor type 20
ILMN_1768469	0.72617	4.31e-01	-0.792307	-5.73861	-0.1532871	133987572	TCN1	transcobalamin 1
ILMN_1786186	0.72617	4.31e-01	0.7923	-5.73862	0.0243637	NA		
ILMN_1681081	0.72617	4.31e-01	0.792292	-5.73863	0.0902688	68835055	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
ILMN_1763749	0.72632	4.31e-01	-0.792088	-5.73878	-0.026822	38176148	GUCA2A	guanylate cyclase activator 2A
ILMN_1701604	0.72632	4.31e-01	0.79203	-5.73882	0.0206602	38570100	TBC1D8B	TBC1 domain family member 8B
ILMN_1686245	0.72641	4.31e-01	-0.791883	-5.73893	-0.0408433	153791875	OR6Q1	olfactory receptor family 6 subfamily Q member 1 (gene/pseudogene)
ILMN_1734476	0.72647	4.31e-01	-0.791703	-5.73907	-0.0496987	345441815	KIF2A	kinesin family member 2A
ILMN_1741059	0.72647	4.31e-01	-0.7917	-5.73907	-0.0361386	115583676	SCN1A	sodium voltage-gated channel alpha subunit 1
ILMN_1731432	0.72661	4.31e-01	-0.791503	-5.73922	-0.0174503	332078493	P2RX3	purinergic receptor P2X 3
ILMN_1689446	0.72671	4.32e-01	0.791266	-5.7394	0.0569829	1043523261	EIF3G	eukaryotic translation initiation factor 3 subunit G
ILMN_1663185	0.72671	4.32e-01	0.791236	-5.73942	0.0414063	308153328	PLEKHA8	pleckstrin homology domain containing A8
ILMN_1681494	0.72671	4.32e-01	-0.791215	-5.73943	-0.0270364	296841050	PGK2	phosphoglycerate kinase 2
ILMN_1778683	0.72671	4.32e-01	0.791177	-5.73946	0.021536	737674763	RTN4RL1	reticulon 4 receptor like 1
ILMN_1793537	0.72682	4.32e-01	0.791002	-5.73959	0.069374	205360921	MUC15	mucin 15, cell surface associated
ILMN_1703205	0.7272	4.32e-01	-0.790561	-5.73993	-0.0201092	698980016	EDN3	endothelin 3
ILMN_1772165	0.72727	4.32e-01	0.790411	-5.74004	0.0479709	155969713	NPAT	nuclear protein, coactivator of histone transcription
ILMN_1701933	0.72727	4.32e-01	-0.79034	-5.74009	-0.1403341	225690600	SNCA	synuclein alpha
ILMN_1734848	0.72727	4.32e-01	0.790299	-5.74012	0.0435378	78191793	TRIOBP	TRIO and F-actin binding protein
ILMN_1791840	0.72727	4.32e-01	-0.790266	-5.74015	-0.0512648	46358409	RALBP1	ralA binding protein 1
ILMN_1727915	0.72742	4.32e-01	-0.79005	-5.74031	-0.046768	670357732	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
ILMN_1694742	0.7275	4.32e-01	-0.789849	-5.74046	-0.0633584	459642366	RPS29	ribosomal protein S29
ILMN_1796405	0.7275	4.32e-01	-0.789791	-5.7405	-0.0207188	297374804	ATP4B	ATPase H+/K+ transporting beta subunit
ILMN_1739440	0.7275	4.32e-01	0.789755	-5.74053	0.0318027	NA		
ILMN_1704055	0.7275	4.32e-01	0.789749	-5.74053	0.0544763	964751263	NOP16	NOP16 nucleolar protein
ILMN_1709077	0.72756	4.32e-01	0.789607	-5.74064	0.0395576	311078762	ACOT11	acyl-CoA thioesterase 11
ILMN_1778709	0.72756	4.32e-01	-0.789569	-5.74067	-0.0225156	332688229	PICALM	phosphatidylinositol binding clathrin assembly protein
ILMN_1681598	0.72756	4.33e-01	0.789512	-5.74071	0.0198108	328447214	PCDHGB7	protocadherin gamma subfamily B, 7
ILMN_1697370	0.72816	4.33e-01	0.788845	-5.74121	0.0249703	18644731	CST11	cystatin 11
ILMN_1723211	0.72819	4.33e-01	-0.788759	-5.74128	-0.2073669	120431609	L2HGDH	L-2-hydroxyglutarate dehydrogenase
ILMN_1797209	0.72821	4.33e-01	0.788628	-5.74137	0.0283121	380692317	CEP41	centrosomal protein 41
ILMN_1696392	0.72821	4.33e-01	-0.788564	-5.74142	-0.0261966	56961677	SPDYA	speedy/RINGO cell cycle regulator family member A
ILMN_1753929	0.72821	4.33e-01	-0.788496	-5.74147	-0.0157552	NA		
ILMN_1779064	0.72821	4.33e-01	-0.788424	-5.74153	-0.0408111	198041725	KLC2	kinesin light chain 2
ILMN_1688637	0.72821	4.33e-01	0.788397	-5.74155	0.0188488	733606021	TMEM198	transmembrane protein 198
ILMN_1792254	0.72821	4.33e-01	-0.788396	-5.74155	-0.0409998	52546740	OR5M11	olfactory receptor family 5 subfamily M member 11
ILMN_1796746	0.72828	4.33e-01	-0.788263	-5.74165	-0.0188758	40255282	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1
ILMN_1683065	0.72835	4.33e-01	0.788064	-5.7418	0.0494362	360039204	COA5	cytochrome c oxidase assembly factor 5
ILMN_1654109	0.72835	4.33e-01	-0.788034	-5.74182	-0.0217003	328927008	EGFLAM	EGF like, fibronectin type III and laminin G domains
ILMN_1718950	0.72835	4.33e-01	-0.788027	-5.74182	-0.0247971	816197613	ZNF433	zinc finger protein 433
ILMN_1655625	0.72845	4.34e-01	0.787826	-5.74197	0.072044	21361683	GPATCH1	G-patch domain containing 1
ILMN_1658899	0.72845	4.34e-01	0.78781	-5.74199	0.0213859	NA		
ILMN_1723398	0.72848	4.34e-01	0.787656	-5.7421	0.0306747	1044873366	CSNK1G1	casein kinase 1 gamma 1
ILMN_1753365	0.72848	4.34e-01	0.787634	-5.74212	0.0181922	306922361	PRR35	proline rich 35
ILMN_1660585	0.72848	4.34e-01	0.787606	-5.74214	0.0332634	237858661	C15orf40	chromosome 15 open reading frame 40
ILMN_1750777	0.72851	4.34e-01	0.787515	-5.74221	0.0170155	352962172	MAGEA5	MAGE family member A5
ILMN_1752566	0.72851	4.34e-01	0.787464	-5.74224	0.0226628	543583730	PTGES3	prostaglandin E synthase 3
ILMN_1722859	0.72865	4.34e-01	0.787224	-5.74242	0.0298014	236460384	NRG1	neuregulin 1
ILMN_1751045	0.72865	4.34e-01	-0.787154	-5.74248	-0.0378396	NA		
ILMN_1710479	0.72865	4.34e-01	-0.787135	-5.74249	-0.0330367	NA		
ILMN_1729487	0.72865	4.34e-01	0.787062	-5.74254	0.0962043	156104879	GMPR	guanosine monophosphate reductase
ILMN_1814764	0.72865	4.34e-01	-0.787039	-5.74256	-0.0434663	1004426879	FABP3	fatty acid binding protein 3
ILMN_1695998	0.72874	4.34e-01	-0.786894	-5.74267	-0.0348587	34304384	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)
ILMN_1785161	0.72878	4.34e-01	0.786687	-5.74282	0.1434016	387598040	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
ILMN_1780601	0.72878	4.34e-01	0.786662	-5.74284	0.1387474	372266074	ADGRE1	adhesion G protein-coupled receptor E1
ILMN_1804033	0.72878	4.34e-01	-0.786641	-5.74286	-0.0810204	572875468	TRIP10	thyroid hormone receptor interactor 10
ILMN_1651715	0.72878	4.34e-01	0.786614	-5.74288	0.0213635	54792140	RNF2	ring finger protein 2
ILMN_1781031	0.72878	4.34e-01	0.786495	-5.74297	0.0281706	145580574	CTBP2	C-terminal binding protein 2
ILMN_1758323	0.72878	4.34e-01	-0.786446	-5.743	-0.0405236	197116346	ACPP	acid phosphatase, prostate
ILMN_1770955	0.72878	4.34e-01	-0.786405	-5.74303	-0.0203284	NA		
ILMN_1699091	0.72878	4.34e-01	-0.786387	-5.74305	-0.029902	574285569	GPATCH2L	G-patch domain containing 2 like
ILMN_1769112	0.72878	4.34e-01	-0.786342	-5.74308	-0.0462943	NA		
ILMN_1698159	0.72878	4.34e-01	0.786235	-5.74316	0.0465577	338797774	ANKRD6	ankyrin repeat domain 6
ILMN_1719452	0.72878	4.34e-01	0.786214	-5.74318	0.0648256	190194415	FBXL15	F-box and leucine rich repeat protein 15
ILMN_1774238	0.72878	4.34e-01	-0.78613	-5.74324	-0.0347796	461496461	R3HDML	R3H domain containing like
ILMN_1750250	0.72878	4.35e-01	-0.786088	-5.74327	-0.032365	30795237	ABCA12	ATP binding cassette subfamily A member 12
ILMN_1798123	0.72878	4.35e-01	-0.786007	-5.74333	-0.045356	373882453	ELOVL1	ELOVL fatty acid elongase 1
ILMN_1657188	0.72878	4.35e-01	-0.785944	-5.74338	-0.0439867	311893301	FOXJ3	forkhead box J3
ILMN_1761782	0.72878	4.35e-01	-0.785909	-5.7434	-0.0235187	118572586	RAMP3	receptor (G protein-coupled) activity modifying protein 3
ILMN_1676173	0.72878	4.35e-01	0.785858	-5.74344	0.0694456	343432581	PARVB	parvin beta
ILMN_1782788	0.72878	4.35e-01	0.785795	-5.74349	0.0656733	224586881	YBX3	Y-box binding protein 3
ILMN_1736856	0.72878	4.35e-01	-0.785774	-5.74351	-0.0616319	1015576785	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit
ILMN_1662927	0.72895	4.35e-01	-0.785553	-5.74367	-0.0837198	148536831	AP1S1	adaptor related protein complex 1 sigma 1 subunit
ILMN_1737503	0.72896	4.35e-01	0.785435	-5.74376	0.0193921	508772618	MATN4	matrilin 4
ILMN_1791967	0.72896	4.35e-01	-0.78523	-5.74391	-0.0175341	NA		
ILMN_1755882	0.72896	4.35e-01	-0.785229	-5.74391	-0.0179535	88759347	RNF219	ring finger protein 219
ILMN_1774424	0.72896	4.35e-01	-0.785225	-5.74391	-0.0201344	189083693	FLT4	fms related tyrosine kinase 4
ILMN_1690706	0.72896	4.35e-01	-0.785105	-5.744	-0.0536638	300795258	SNRPB2	small nuclear ribonucleoprotein polypeptide B2
ILMN_1783743	0.72896	4.35e-01	-0.785078	-5.74402	-0.0223109	659066200	LOC399886	uncharacterized LOC399886
ILMN_1773906	0.72896	4.35e-01	0.785074	-5.74403	0.056993	223890290	NCOA4	nuclear receptor coactivator 4
ILMN_1802053	0.72896	4.35e-01	-0.78504	-5.74405	-0.0185301	665821165	ZNF91	zinc finger protein 91
ILMN_1798373	0.72896	4.35e-01	-0.785009	-5.74408	-0.0300414	254587897	ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1
ILMN_1810738	0.72896	4.35e-01	-0.784918	-5.74414	-0.0399395	413081717	YIPF5	Yip1 domain family member 5
ILMN_1769316	0.72896	4.35e-01	-0.784899	-5.74416	-0.0207656	145580583	UMODL1	uromodulin like 1
ILMN_1712707	0.72896	4.35e-01	-0.784864	-5.74418	-0.0720555	145611433	ABHD8	abhydrolase domain containing 8
ILMN_1717010	0.72896	4.35e-01	0.784793	-5.74424	0.0414628	322812148	WDPCP	WD repeat containing planar cell polarity effector
ILMN_1713892	0.72896	4.35e-01	0.784726	-5.74429	0.0855612	961525474	SMIM14	small integral membrane protein 14
ILMN_1693843	0.72896	4.35e-01	0.784695	-5.74431	0.0181725	NA		
ILMN_1668533	0.72898	4.35e-01	0.784585	-5.74439	0.0199147	260305963	UROC1	urocanate hydratase 1
ILMN_1749398	0.72898	4.35e-01	-0.784562	-5.74441	-0.0178017	31563541	WFDC11	WAP four-disulfide core domain 11
ILMN_1657515	0.72912	4.36e-01	0.784358	-5.74456	0.065094	1016080637	RPS6KA5	ribosomal protein S6 kinase A5
ILMN_1779071	0.72913	4.36e-01	-0.784287	-5.74461	-0.0252107	306035205	FEZ1	fasciculation and elongation protein zeta 1
ILMN_1720300	0.72914	4.36e-01	0.784224	-5.74466	0.0196456	311078514	PRR5	proline rich 5
ILMN_1689189	0.72915	4.36e-01	-0.784136	-5.74473	-0.0545381	215983105	ZBTB3	zinc finger and BTB domain containing 3
ILMN_1692223	0.72915	4.36e-01	0.784102	-5.74475	0.3309346	930697465	LCN2	lipocalin 2
ILMN_1686442	0.72916	4.36e-01	-0.784036	-5.7448	-0.026697	630044886	TACC2	transforming acidic coiled-coil containing protein 2
ILMN_1666203	0.72916	4.36e-01	0.78398	-5.74484	0.0347303	63054844	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
ILMN_1695003	0.72924	4.36e-01	0.783837	-5.74495	0.0204346	583967290	PCSK2	proprotein convertase subtilisin/kexin type 2
ILMN_1673357	0.72926	4.36e-01	-0.783678	-5.74507	-0.080417	358679341	SLA2	Src like adaptor 2
ILMN_1747241	0.72926	4.36e-01	0.783633	-5.7451	0.0612023	217330640	IWS1	IWS1, SUPT6H interacting protein
ILMN_1680579	0.72926	4.36e-01	0.783608	-5.74512	0.0787963	340523123	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
ILMN_1694166	0.72926	4.36e-01	-0.78359	-5.74513	-0.0599805	52426769	HIST1H2AA	histone cluster 1, H2aa
ILMN_1788462	0.72928	4.36e-01	0.78351	-5.74519	0.0640467	NA		
ILMN_1763333	0.72928	4.36e-01	-0.783457	-5.74523	-0.1236858	NA		
ILMN_1809002	0.7294	4.36e-01	-0.783278	-5.74536	-0.056214	NA		
ILMN_1808340	0.72955	4.36e-01	0.78307	-5.74552	0.0197023	197276608	OGG1	8-oxoguanine DNA glycosylase
ILMN_1729498	0.72963	4.36e-01	0.782932	-5.74562	0.0250477	311771738	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
ILMN_1669832	0.72965	4.36e-01	0.782861	-5.74567	0.033516	46370079	TCF12	transcription factor 12
ILMN_1683102	0.72976	4.36e-01	0.782682	-5.74581	0.0338852	217272868	SLC26A9	solute carrier family 26 member 9
ILMN_1810172	0.72979	4.37e-01	-0.782598	-5.74587	-0.0314012	170784837	SFRP4	secreted frizzled related protein 4
ILMN_1748650	0.72991	4.37e-01	0.782424	-5.746	0.0843961	633257784	MRPL45	mitochondrial ribosomal protein L45
ILMN_1669972	0.73007	4.37e-01	-0.782199	-5.74616	-0.1768763	NA		
ILMN_1813668	0.73025	4.37e-01	0.781962	-5.74634	0.0161477	315360673	ASB4	ankyrin repeat and SOCS box containing 4
ILMN_1736689	0.7303	4.37e-01	-0.781852	-5.74642	-0.0281118	106049527	PC	pyruvate carboxylase
ILMN_1669023	0.73031	4.37e-01	0.781788	-5.74647	0.0388247	1017029560	FHL5	four and a half LIM domains 5
ILMN_1736976	0.73049	4.37e-01	0.78154	-5.74665	0.0200131	538260574	HPCAL4	hippocalcin like 4
ILMN_1753112	0.73055	4.37e-01	-0.78143	-5.74674	-0.0597854	166197667	CD5	CD5 molecule
ILMN_1700847	0.73063	4.37e-01	0.781266	-5.74686	0.0205971	189458892	PMS1	PMS1 homolog 1, mismatch repair system component
ILMN_1694931	0.73063	4.37e-01	0.781204	-5.7469	0.0608681	330688466	PSMA3	proteasome subunit alpha 3
ILMN_1694274	0.73063	4.37e-01	-0.781138	-5.74695	-0.0214925	323276604	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2
ILMN_1794921	0.73063	4.37e-01	-0.781097	-5.74698	-0.0197476	167466259	MS4A10	membrane spanning 4-domains A10
ILMN_1661003	0.73063	4.37e-01	0.781058	-5.74701	0.0196988	116284411	TREH	trehalase
ILMN_1750325	0.73067	4.37e-01	-0.780967	-5.74708	-0.0374092	441418814	USP20	ubiquitin specific peptidase 20
ILMN_1749338	0.73075	4.38e-01	0.780816	-5.74719	0.0199709	815891058	ANKRD29	ankyrin repeat domain 29
ILMN_1685258	0.73075	4.38e-01	-0.780766	-5.74723	-0.0891595	557128932	TMEM14B	transmembrane protein 14B
ILMN_1654398	0.73084	4.38e-01	-0.780621	-5.74733	-0.1679149	663070934	RGL1	ral guanine nucleotide dissociation stimulator like 1
ILMN_1683792	0.7309	4.38e-01	0.780501	-5.74742	0.102505	41393560	LAP3	leucine aminopeptidase 3
ILMN_1653719	0.73091	4.38e-01	0.780432	-5.74747	0.0208508	418203903	ITGBL1	integrin subunit beta like 1
ILMN_1658713	0.73096	4.38e-01	-0.78028	-5.74759	-0.0195819	197927084	TNFSF11	tumor necrosis factor superfamily member 11
ILMN_1662914	0.73096	4.38e-01	0.780268	-5.7476	0.0190676	134053955	CTAGE5	CTAGE family member 5, ER export factor
ILMN_1780025	0.73101	4.38e-01	0.780115	-5.74771	0.1226449	299758399	TEPSIN	TEPSIN, adaptor related protein complex 4 accessory protein
ILMN_1739103	0.73101	4.38e-01	-0.78011	-5.74771	-0.0620565	226054531	MPZL1	myelin protein zero like 1
ILMN_1799516	0.73106	4.38e-01	0.779946	-5.74783	0.0647955	734703827	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
ILMN_1799099	0.73106	4.38e-01	0.779942	-5.74784	0.0581328	225579098	TEKT3	tektin 3
ILMN_1674580	0.73117	4.38e-01	-0.779777	-5.74796	-0.0460641	62865609	TRIM36	tripartite motif containing 36
ILMN_1669800	0.7316	4.38e-01	-0.779283	-5.74833	-0.0207113	589269188	ADGRG1	adhesion G protein-coupled receptor G1
ILMN_1750180	0.7316	4.39e-01	0.77922	-5.74837	0.0173787	19924303	HIST1H2BB	histone cluster 1, H2bb
ILMN_1669602	0.73161	4.39e-01	0.779152	-5.74842	0.0189389	288856298	SFTPB	surfactant protein B
ILMN_1764230	0.73174	4.39e-01	0.778968	-5.74856	0.0761843	288806583	GNPTG	N-acetylglucosamine-1-phosphate transferase gamma subunit
ILMN_1724879	0.73191	4.39e-01	-0.778699	-5.74876	-0.0176301	70995167	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
ILMN_1784933	0.73191	4.39e-01	-0.77868	-5.74877	-0.0178099	195947377	ACSM6	acyl-CoA synthetase medium-chain family member 6
ILMN_1755123	0.73211	4.39e-01	-0.778422	-5.74896	-0.0733939	284807147	GBA	glucosylceramidase beta
ILMN_1704424	0.73215	4.39e-01	-0.778316	-5.74904	-0.0244121	307548855	PLA2R1	phospholipase A2 receptor 1
ILMN_1754920	0.73215	4.39e-01	-0.778265	-5.74908	-0.0580584	444741716	C6orf58	chromosome 6 open reading frame 58
ILMN_1806407	0.73222	4.39e-01	-0.77814	-5.74917	-0.0410173	24234731	SEMA6D	semaphorin 6D
ILMN_1663303	0.73231	4.39e-01	-0.777984	-5.74929	-0.0564638	1044873365	SCG5	secretogranin V
ILMN_1785340	0.73233	4.39e-01	-0.777893	-5.74935	-0.0612962	543583785	BARD1	BRCA1 associated RING domain 1
ILMN_1744383	0.73233	4.39e-01	-0.777826	-5.7494	-0.0208599	60593037	KRTAP5-4	keratin associated protein 5-4
ILMN_1683940	0.73233	4.39e-01	0.777775	-5.74944	0.1501146	45505144	NMB	neuromedin B
ILMN_1739810	0.73233	4.39e-01	0.777747	-5.74946	0.0775774	40807476	RAI1	retinoic acid induced 1
ILMN_1754039	0.73234	4.39e-01	-0.777635	-5.74954	-0.117197	926657656	CD38	CD38 molecule
ILMN_1799734	0.73234	4.39e-01	-0.777612	-5.74956	-0.0232505	105554436	FOXB1	forkhead box B1
ILMN_1737312	0.73234	4.39e-01	0.777562	-5.7496	0.0581052	544346305	SLC25A17	solute carrier family 25 member 17
ILMN_1779037	0.7324	4.40e-01	-0.777441	-5.74969	-0.0214971	331028541	PDC	phosducin
ILMN_1659649	0.73257	4.40e-01	0.777219	-5.74985	0.0212159	209529740	SGCG	sarcoglycan gamma
ILMN_1778717	0.73259	4.40e-01	-0.777134	-5.74991	-0.0148705	41393589	DBF4	DBF4 zinc finger
ILMN_1718852	0.73267	4.40e-01	0.776998	-5.75001	0.0170223	254939660	PLCL1	phospholipase C like 1
ILMN_1707244	0.73275	4.40e-01	-0.776864	-5.75011	-0.0211802	NA		
ILMN_1723198	0.73288	4.40e-01	0.776668	-5.75026	0.0571641	47132609	CDKN2B	cyclin dependent kinase inhibitor 2B
ILMN_1701613	0.73306	4.40e-01	0.776432	-5.75043	0.1484354	574957126	RARRES3	retinoic acid receptor responder 3
ILMN_1657770	0.73328	4.40e-01	-0.776134	-5.75065	-0.1066058	56786137	IFNG	interferon gamma
ILMN_1795431	0.73328	4.40e-01	-0.776085	-5.75069	-0.0221835	NA		
ILMN_1772946	0.73328	4.40e-01	-0.776008	-5.75074	-0.0676504	142976674	STRN3	striatin 3
ILMN_1799487	0.73328	4.40e-01	0.775932	-5.7508	0.0584345	119226223	N4BP2L1	NEDD4 binding protein 2 like 1
ILMN_1776240	0.73328	4.40e-01	-0.775927	-5.7508	-0.0220618	56117817	DUSP13	dual specificity phosphatase 13
ILMN_1784905	0.73329	4.40e-01	-0.775857	-5.75085	-0.0211591	NA		
ILMN_1801853	0.73329	4.41e-01	-0.775804	-5.75089	-0.0164092	93277104	DPY19L2	dpy-19 like 2
ILMN_1780582	0.73334	4.41e-01	-0.77564	-5.75101	-0.0853658	94421023	CD83	CD83 molecule
ILMN_1808898	0.73334	4.41e-01	0.775635	-5.75102	0.0194309	73915098	NPR2	natriuretic peptide receptor 2
ILMN_1753388	0.73336	4.41e-01	-0.775562	-5.75107	-0.0450046	153792143	ABCA10	ATP binding cassette subfamily A member 10
ILMN_1711766	0.73339	4.41e-01	0.775471	-5.75114	0.0584532	160420326	SKP1	S-phase kinase-associated protein 1
ILMN_1675947	0.73354	4.41e-01	0.775216	-5.75133	0.0789905	45580728	MT3	metallothionein 3
ILMN_1683059	0.73354	4.41e-01	0.775209	-5.75133	0.0777807	338827624	SIRT5	sirtuin 5
ILMN_1766698	0.73356	4.41e-01	-0.775126	-5.75139	-0.0158149	52317131	OR5T1	olfactory receptor family 5 subfamily T member 1
ILMN_1802907	0.73364	4.41e-01	0.774953	-5.75152	0.0223787	625180304	CBWD3	COBW domain containing 3
ILMN_1671221	0.73364	4.41e-01	0.774909	-5.75155	0.0590174	662236797	GAPVD1	GTPase activating protein and VPS9 domains 1
ILMN_1752214	0.73364	4.41e-01	-0.774819	-5.75162	-0.018242	294345383	UGT2B17	UDP glucuronosyltransferase family 2 member B17
ILMN_1687833	0.73364	4.41e-01	-0.774728	-5.75168	-0.0210612	540344540	HM13	histocompatibility minor 13
ILMN_1744830	0.73364	4.41e-01	0.774727	-5.75169	0.0145342	557128934	ARHGAP11A	Rho GTPase activating protein 11A
ILMN_1678695	0.73364	4.41e-01	0.77471	-5.7517	0.019288	42718016	RBBP8	RB binding protein 8, endonuclease
ILMN_1660390	0.73366	4.41e-01	0.77463	-5.75176	0.1963571	359465606	IGFBP7	insulin like growth factor binding protein 7
ILMN_1657066	0.73374	4.41e-01	-0.774348	-5.75196	-0.0565425	302699238	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
ILMN_1783225	0.73374	4.41e-01	0.774157	-5.7521	0.0190994	52317268	OR51F2	olfactory receptor family 51 subfamily F member 2
ILMN_1754859	0.73374	4.42e-01	0.774068	-5.75217	0.0803338	68160936	TRIM25	tripartite motif containing 25
ILMN_1776640	0.73374	4.42e-01	0.774031	-5.7522	0.0248702	172072641	MPL	MPL proto-oncogene, thrombopoietin receptor
ILMN_1760542	0.73374	4.42e-01	-0.773995	-5.75222	-0.0191394	221316703	PSMA1	proteasome subunit alpha 1
ILMN_1663919	0.73374	4.42e-01	-0.773974	-5.75224	-0.0192121	195234777	TFF2	trefoil factor 2
ILMN_1656338	0.73374	4.42e-01	-0.773951	-5.75226	-0.0238571	104487005	PTPRS	protein tyrosine phosphatase, receptor type S
ILMN_1664096	0.73374	4.42e-01	0.773928	-5.75227	0.0397478	87116672	ZNF491	zinc finger protein 491
ILMN_1755310	0.73374	4.42e-01	-0.773843	-5.75233	-0.0221533	61676182	GNRHR	gonadotropin releasing hormone receptor
ILMN_1678391	0.73374	4.42e-01	0.773812	-5.75236	0.0177937	93277100	SPEF2	sperm flagellar 2
ILMN_1715255	0.73374	4.42e-01	0.773691	-5.75245	0.0168768	66346709	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2
ILMN_1809248	0.73374	4.42e-01	-0.773642	-5.75248	-0.0206196	544583531	SLC2A11	solute carrier family 2 member 11
ILMN_1793655	0.73374	4.42e-01	-0.773522	-5.75257	-0.0144017	83267876	RGPD5	RANBP2-like and GRIP domain containing 5
ILMN_1656410	0.73374	4.42e-01	0.773505	-5.75258	0.0285351	170014741	TRPC6	transient receptor potential cation channel subfamily C member 6
ILMN_1658845	0.73374	4.42e-01	-0.773426	-5.75264	-0.0216911	116256359	HIST1H1A	histone cluster 1, H1a
ILMN_1669722	0.73374	4.42e-01	0.773375	-5.75268	0.0517962	218931215	LRRC61	leucine rich repeat containing 61
ILMN_1782004	0.73374	4.42e-01	0.773359	-5.75269	0.0184915	155030212	NKX3-2	NK3 homeobox 2
ILMN_1761772	0.73374	4.42e-01	0.773332	-5.75271	0.02121	509155834	NUP155	nucleoporin 155
ILMN_1784678	0.73374	4.42e-01	-0.773189	-5.75282	-0.0235608	326320046	PBX1	PBX homeobox 1
ILMN_1735608	0.73374	4.42e-01	0.773163	-5.75283	0.0347953	NA		
ILMN_1699735	0.73374	4.42e-01	0.773121	-5.75287	0.0163808	380748935	FGF1	fibroblast growth factor 1
ILMN_1719826	0.73374	4.42e-01	-0.773061	-5.75291	-0.0197927	NA		
ILMN_1730731	0.73374	4.42e-01	-0.772991	-5.75296	-0.0902611	154800486	ERLIN1	ER lipid raft associated 1
ILMN_1702329	0.73374	4.42e-01	-0.772978	-5.75297	-0.0186773	148539557	DRP2	dystrophin related protein 2
ILMN_1771841	0.73374	4.42e-01	-0.772978	-5.75297	-0.0929791	664806095	FOSL1	FOS like 1, AP-1 transcription factor subunit
ILMN_1682112	0.73374	4.42e-01	-0.772958	-5.75298	-0.0190607	525345412	PCDHA10	protocadherin alpha 10
ILMN_1712390	0.73374	4.42e-01	0.77288	-5.75304	0.0877027	62526021	CUTA	cutA divalent cation tolerance homolog
ILMN_1754988	0.73374	4.42e-01	0.772878	-5.75304	0.0482172	669174629	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 (putative)
ILMN_1740976	0.73374	4.42e-01	-0.772812	-5.75309	-0.0524966	224028242	NONO	non-POU domain containing, octamer-binding
ILMN_1784286	0.73374	4.42e-01	0.772765	-5.75313	0.0626967	161377459	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
