GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
4677	5.42e-01	2.97e-01	1.151	1.042703	1.20067	187.24	NARS1	asparaginyl-tRNA synthetase 1
7511	5.43e-01	2.98e-01	1.268	-1.041274	-1.320765	29.58	XPNPEP1	X-prolyl aminopeptidase 1
7014	5.43e-01	2.98e-01	0.957	1.040981	0.996077	38.4	TERF2	telomeric repeat binding factor 2
55167	5.44e-01	2.98e-01	1.328	-1.039894	-1.380825	67.89	MSL2	MSL complex subunit 2
54819	5.44e-01	2.98e-01	1.451	1.039738	1.508719	66.63	ZCCHC10	zinc finger CCHC-type containing 10
8480	5.44e-01	2.99e-01	1.064	-1.039488	-1.106189	52.11	RAE1	ribonucleic acid export 1
55870	5.45e-01	2.99e-01	1.138	-1.038115	-1.181223	65.59	ASH1L	ASH1 like histone lysine methyltransferase
677775	5.45e-01	2.99e-01	0.678	1.038274	0.703874	1026.91	SCARNA5	small Cajal body-specific RNA 5
3429	5.45e-01	2.99e-01	1.15	-1.037818	-1.193263	84.44	IFI27	interferon alpha inducible protein 27
1455	5.45e-01	2.99e-01	0.934	-1.037906	-0.969213	92.57	CSNK1G2	casein kinase 1 gamma 2
8867	5.45e-01	2.99e-01	0.863	-1.037721	-0.895155	28.12	SYNJ1	synaptojanin 1
139341	5.45e-01	2.99e-01	1.141	-1.037703	-1.183873	17.6	FUNDC1	FUN14 domain containing 1
1340	5.45e-01	3.00e-01	0.707	-1.037315	-0.733849	750.18	COX6B1	cytochrome c oxidase subunit 6B1
10732	5.46e-01	3.00e-01	0.691	1.036909	0.716096	30.01	TCFL5	transcription factor like 5
9462	5.46e-01	3.00e-01	1.046	-1.03602	-1.08351	49.73	RASAL2	RAS protein activator like 2
91351	5.46e-01	3.00e-01	1.249	1.036005	1.293996	148.07	DDX60L	DExD/H-box 60 like
58513	5.46e-01	3.00e-01	1.223	1.036039	1.26736	232.1	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
200734	5.46e-01	3.01e-01	1.073	-1.034882	-1.110156	61.6	SPRED2	sprouty related EVH1 domain containing 2
51078	5.46e-01	3.01e-01	1.246	-1.034656	-1.289175	62.6	THAP4	THAP domain containing 4
57579	5.46e-01	3.01e-01	0.78	1.035349	0.807553	524.52	FAM135A	family with sequence similarity 135 member A
528	5.46e-01	3.01e-01	1.017	-1.034686	-1.052402	108.84	ATP6V1C1	ATPase H+ transporting V1 subunit C1
8554	5.46e-01	3.01e-01	0.785	-1.034781	-0.812224	230.97	PIAS1	protein inhibitor of activated STAT 1
27175	5.46e-01	3.01e-01	1.399	1.035205	1.448468	52.57	TUBG2	tubulin gamma 2
1032	5.46e-01	3.01e-01	1.349	-1.034869	-1.39606	44.95	CDKN2D	cyclin dependent kinase inhibitor 2D
10694	5.46e-01	3.01e-01	1.012	-1.034819	-1.047544	97.38	CCT8	chaperonin containing TCP1 subunit 8
85359	5.46e-01	3.01e-01	1.156	1.035213	1.196486	69.1	DGCR6L	DiGeorge syndrome critical region gene 6 like
25841	5.46e-01	3.01e-01	1.174	1.034196	1.21466	226.85	ABTB2	ankyrin repeat and BTB domain containing 2
10664	5.46e-01	3.01e-01	1.249	-1.034327	-1.29196	50.73	CTCF	CCCTC-binding factor
54540	5.47e-01	3.01e-01	0.991	-1.033452	-1.024129	132.88	FAM193B	family with sequence similarity 193 member B
60561	5.47e-01	3.01e-01	1.194	1.033388	1.233956	32.25	RINT1	RAD50 interactor 1
23423	5.47e-01	3.02e-01	0.893	1.03276	0.922304	231.18	TMED3	transmembrane p24 trafficking protein 3
25771	5.47e-01	3.02e-01	0.846	-1.032206	-0.87354	95.32	TBC1D22A	TBC1 domain family member 22A
55717	5.47e-01	3.02e-01	1.206	-1.031894	-1.244614	27.4	WDR11	WD repeat domain 11
203228	5.48e-01	3.02e-01	1.252	-1.031566	-1.291075	30.08	C9orf72	C9orf72-SMCR8 complex subunit
2271	5.48e-01	3.02e-01	1.327	-1.03142	-1.369128	44.64	FH	fumarate hydratase
59349	5.48e-01	3.03e-01	1.201	-1.031037	-1.238518	26.46	KLHL12	kelch like family member 12
4249	5.48e-01	3.03e-01	1.125	1.030843	1.159981	88.82	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase
5236	5.48e-01	3.03e-01	1.373	-1.030525	-1.415261	12.03	PGM1	phosphoglucomutase 1
51081	5.48e-01	3.03e-01	1.244	-1.030437	-1.281852	37.2	MRPS7	mitochondrial ribosomal protein S7
1947	5.48e-01	3.03e-01	1.371	1.030303	1.412662	195.57	EFNB1	ephrin B1
7132	5.48e-01	3.03e-01	1.095	-1.029648	-1.127133	230.07	TNFRSF1A	TNF receptor superfamily member 1A
80264	5.48e-01	3.03e-01	1.031	1.029761	1.06183	503.24	ZNF430	zinc finger protein 430
26190	5.48e-01	3.03e-01	0.991	-1.029248	-1.0198	172.47	FBXW2	F-box and WD repeat domain containing 2
51360	5.48e-01	3.03e-01	1.405	-1.02935	-1.446507	17.29	MBTPS2	membrane bound transcription factor peptidase, site 2
55125	5.48e-01	3.03e-01	1.369	-1.028989	-1.408612	19.42	CEP192	centrosomal protein 192
3061	5.49e-01	3.04e-01	1.014	1.028137	1.042634	143.5	HCRTR1	hypocretin receptor 1
57823	5.49e-01	3.04e-01	1.056	-1.028457	-1.086057	49.35	SLAMF7	SLAM family member 7
7770	5.49e-01	3.04e-01	1.141	1.028101	1.172981	29.68	ZNF227	zinc finger protein 227
57403	5.49e-01	3.04e-01	0.898	-1.028327	-0.923027	198.44	RAB22A	RAB22A, member RAS oncogene family
26783	5.49e-01	3.04e-01	1	-1.027702	-1.0278	135.88	SNORA65	small nucleolar RNA, H/ACA box 65
729020	5.49e-01	3.04e-01	1.073	1.027509	1.102453	14.21	RPEL1	ribulose-5-phosphate-3-epimerase like 1
84804	5.49e-01	3.05e-01	1.408	-1.026694	-1.445634	19.15	MFSD9	major facilitator superfamily domain containing 9
56169	5.49e-01	3.05e-01	1.235	1.026757	1.267776	58.57	GSDMC	gasdermin C
3189	5.49e-01	3.04e-01	1.173	-1.02685	-1.204167	34.66	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
51143	5.49e-01	3.05e-01	0.903	1.026308	0.926875	237.89	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
2617	5.49e-01	3.05e-01	1.004	-1.026265	-1.030437	374.81	GARS1	glycyl-tRNA synthetase 1
6197	5.49e-01	3.05e-01	0.896	1.026437	0.919294	355.77	RPS6KA3	ribosomal protein S6 kinase A3
9022	5.50e-01	3.05e-01	0.722	-1.025756	-0.740496	626.97	CLIC3	chloride intracellular channel 3
1072	5.50e-01	3.05e-01	0.511	1.02547	0.524176	2849.41	CFL1	cofilin 1
645513	5.50e-01	3.05e-01	1.298	-1.025158	-1.331165	35.14	SEPTIN7P14	septin 7 pseudogene 14
29761	5.50e-01	3.05e-01	0.874	1.025115	0.896453	341.8	USP25	ubiquitin specific peptidase 25
55111	5.51e-01	3.06e-01	1.226	-1.024103	-1.255804	40.06	PLEKHJ1	pleckstrin homology domain containing J1
126119	5.51e-01	3.06e-01	1.389	-1.023795	-1.421791	110.65	JOSD2	Josephin domain containing 2
100271835	5.51e-01	3.06e-01	0.858	1.02327	0.878156	55.02	LIMS3-LOC440895	LIMS3-LOC440895 readthrough
8864	5.51e-01	3.06e-01	1.08	1.022822	1.104833	20.88	PER2	period circadian regulator 2
9076	5.52e-01	3.07e-01	0.675	-1.022366	-0.689901	1648.87	CLDN1	claudin 1
55357	5.52e-01	3.07e-01	1.205	1.022254	1.231733	223.18	TBC1D2	TBC1 domain family member 2
79598	5.52e-01	3.07e-01	1.106	-1.021659	-1.130296	18.21	CEP97	centrosomal protein 97
4037	5.52e-01	3.07e-01	1.289	-1.021692	-1.317417	18.34	LRP3	LDL receptor related protein 3
6170	5.52e-01	3.07e-01	0.543	-1.021609	-0.554851	1278.82	RPL39	ribosomal protein L39
55975	5.53e-01	3.08e-01	0.953	-1.019826	-0.971948	38.05	KLHL7	kelch like family member 7
30815	5.53e-01	3.08e-01	1.307	-1.019861	-1.332831	39.15	ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
23508	5.53e-01	3.08e-01	0.951	1.019793	0.970259	170.62	TTC9	tetratricopeptide repeat domain 9
4708	5.53e-01	3.08e-01	0.92	1.019403	0.937571	348.29	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
55526	5.53e-01	3.08e-01	0.86	1.019163	0.876291	41.51	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
123720	5.53e-01	3.08e-01	1.171	-1.019134	-1.193717	23.2	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules
11031	5.53e-01	3.08e-01	0.958	-1.018569	-0.976224	270.51	RAB31	RAB31, member RAS oncogene family
10735	5.53e-01	3.08e-01	1.4	-1.018599	-1.426489	19.58	STAG2	stromal antigen 2
96626	5.54e-01	3.09e-01	0.859	1.017875	0.874498	55.09	LIMS3	LIM zinc finger domain containing 3
4126	5.54e-01	3.09e-01	1.266	-1.016966	-1.28737	33.94	MANBA	mannosidase beta
8363	5.54e-01	3.09e-01	1.089	-1.017305	-1.107904	23.64	H4C11	H4 clustered histone 11
84280	5.54e-01	3.09e-01	1.498	-1.017109	-1.524084	33.56	BTBD10	BTB domain containing 10
55905	5.54e-01	3.09e-01	0.935	1.017056	0.950579	146.41	RNF114	ring finger protein 114
537	5.54e-01	3.09e-01	1.056	-1.016829	-1.073854	183.69	ATP6AP1	ATPase H+ transporting accessory protein 1
55160	5.54e-01	3.10e-01	0.9	1.016036	0.914936	137.3	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
55108	5.54e-01	3.09e-01	1.113	1.016415	1.131514	172.41	BSDC1	BSD domain containing 1
57198	5.54e-01	3.10e-01	1.255	-1.015939	-1.274575	8.22	ATP8B2	ATPase phospholipid transporting 8B2
5695	5.54e-01	3.10e-01	0.665	-1.015853	-0.67575	533.08	PSMB7	proteasome 20S subunit beta 7
84817	5.54e-01	3.10e-01	1.022	-1.016212	-1.03825	51.96	TXNDC17	thioredoxin domain containing 17
7867	5.54e-01	3.10e-01	0.807	1.015688	0.819957	622.6	MAPKAPK3	MAPK activated protein kinase 3
1106	5.54e-01	3.10e-01	1.054	1.015552	1.070475	221.76	CHD2	chromodomain helicase DNA binding protein 2
60674	5.54e-01	3.10e-01	1.054	-1.015278	-1.069771	121.89	GAS5	growth arrest specific 5
999	5.54e-01	3.10e-01	1.034	-1.015158	-1.049563	167.31	CDH1	cadherin 1
27044	5.55e-01	3.10e-01	1.017	-1.014909	-1.032535	76	SND1	staphylococcal nuclease and tudor domain containing 1
8546	5.55e-01	3.11e-01	1.03	-1.013917	-1.043832	56.66	AP3B1	adaptor related protein complex 3 subunit beta 1
6903	5.55e-01	3.11e-01	1.189	-1.01374	-1.205214	34.74	TBCC	tubulin folding cofactor C
101928525	5.55e-01	3.11e-01	1.311	1.013706	1.329336	26.25	LOC101928525	uncharacterized LOC101928525
29110	5.55e-01	3.10e-01	1.157	1.014176	1.173418	208.04	TBK1	TANK binding kinase 1
25938	5.55e-01	3.10e-01	1.421	-1.014496	-1.441131	26.5	HEATR5A	HEAT repeat containing 5A
8877	5.55e-01	3.10e-01	1.192	1.014238	1.208627	68.9	SPHK1	sphingosine kinase 1
337970	5.55e-01	3.11e-01	0.866	-1.013926	-0.878015	2668.13	KRTAP19-3	keratin associated protein 19-3
550643	5.55e-01	3.11e-01	1.036	-1.01379	-1.05011	133.77	NBDY	negative regulator of P-body association
65109	5.55e-01	3.11e-01	1.287	-1.013493	-1.304141	19.73	UPF3B	UPF3B regulator of nonsense mediated mRNA decay
116987	5.55e-01	3.11e-01	0.981	1.013183	0.99359	60.58	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
4232	5.55e-01	3.11e-01	1.026	1.012573	1.039	206.3	MEST	mesoderm specific transcript
4293	5.55e-01	3.11e-01	0.775	1.012528	0.784422	299.76	MAP3K9	mitogen-activated protein kinase kinase kinase 9
79680	5.55e-01	3.11e-01	0.718	-1.012814	-0.727363	71.9	RTL10	retrotransposon Gag like 10
7454	5.55e-01	3.11e-01	1.428	-1.012399	-1.445275	77.09	WAS	WASP actin nucleation promoting factor
100533106	5.55e-01	3.12e-01	0.946	-1.011731	-0.95758	29.31	ZHX1-C8orf76	ZHX1-C8orf76 readthrough
55297	5.56e-01	3.12e-01	1.315	1.011365	1.329962	182.53	CCDC91	coiled-coil domain containing 91
6279	5.56e-01	3.12e-01	0.837	1.010587	0.846303	2591.56	S100A8	S100 calcium binding protein A8
51278	5.56e-01	3.12e-01	0.66	1.010561	0.666849	1105.99	IER5	immediate early response 5
58480	5.56e-01	3.12e-01	1.317	-1.010752	-1.331276	127.79	RHOU	ras homolog family member U
170680	5.56e-01	3.12e-01	0.616	1.010418	0.622534	7132.91	PSORS1C2	psoriasis susceptibility 1 candidate 2
164091	5.56e-01	3.13e-01	0.914	-1.009762	-0.922885	145.48	PAQR7	progestin and adipoQ receptor family member 7
119016	5.56e-01	3.13e-01	0.884	1.009583	0.892155	19.76	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
3416	5.57e-01	3.13e-01	0.675	1.009209	0.681425	1724.23	IDE	insulin degrading enzyme
27304	5.57e-01	3.13e-01	1.475	-1.00902	-1.48834	25.64	MOCS3	molybdenum cofactor synthesis 3
7423	5.57e-01	3.13e-01	0.952	1.008144	0.95956	90.2	VEGFB	vascular endothelial growth factor B
144568	5.57e-01	3.13e-01	1.06	1.008164	1.068268	262.27	A2ML1	alpha-2-macroglobulin like 1
23272	5.57e-01	3.14e-01	1.147	-1.007566	-1.155221	80.18	TASOR	transcription activation suppressor
4728	5.57e-01	3.14e-01	0.951	-1.007434	-0.9577	107.53	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
79001	5.57e-01	3.14e-01	1.022	-1.007472	-1.029789	192.89	VKORC1	vitamin K epoxide reductase complex subunit 1
8225	5.58e-01	3.14e-01	0.902	-1.006941	-0.908256	31.02	GTPBP6	GTP binding protein 6 (putative)
51263	5.58e-01	3.14e-01	1.046	-1.006763	-1.05299	30.93	MRPL30	mitochondrial ribosomal protein L30
7155	5.58e-01	3.14e-01	1.061	-1.006232	-1.067735	52.27	TOP2B	DNA topoisomerase II beta
9987	5.58e-01	3.14e-01	0.993	-1.006189	-0.999188	205.82	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
10397	5.58e-01	3.15e-01	0.8	1.005732	0.804464	734.56	NDRG1	N-myc downstream regulated 1
5814	5.58e-01	3.15e-01	0.744	-1.005382	-0.747991	119.82	PURB	purine rich element binding protein B
57142	5.59e-01	3.15e-01	0.787	1.005014	0.790543	1277.38	RTN4	reticulon 4
6749	5.59e-01	3.15e-01	0.944	1.005144	0.94905	172.85	SSRP1	structure specific recognition protein 1
6426	5.59e-01	3.15e-01	0.808	-1.004721	-0.812173	215.18	SRSF1	serine and arginine rich splicing factor 1
54558	5.59e-01	3.15e-01	1.334	-1.004394	-1.340318	14.95	SPATA6	spermatogenesis associated 6
84364	5.59e-01	3.15e-01	1.174	-1.004486	-1.179048	22.74	ARFGAP2	ADP ribosylation factor GTPase activating protein 2
25957	5.59e-01	3.16e-01	1.127	-1.003723	-1.131536	228.6	PNISR	PNN interacting serine and arginine rich protein
259230	5.59e-01	3.15e-01	1.067	1.003857	1.071091	83.35	SGMS1	sphingomyelin synthase 1
23348	5.59e-01	3.15e-01	0.981	1.003827	0.985107	292.83	DOCK9	dedicator of cytokinesis 9
51116	5.59e-01	3.16e-01	1.312	1.003395	1.316249	26.34	MRPS2	mitochondrial ribosomal protein S2
4686	5.60e-01	3.16e-01	1.382	-1.002204	-1.385478	57.18	NCBP1	nuclear cap binding protein subunit 1
387266	5.60e-01	3.16e-01	0.809	1.002242	0.810707	3314.51	KRTAP5-3	keratin associated protein 5-3
22824	5.60e-01	3.16e-01	0.713	-1.001685	-0.714674	23.32	HSPA4L	heat shock protein family A (Hsp70) member 4 like
6650	5.60e-01	3.17e-01	1.174	1.001152	1.175355	80.96	CAPN15	calpain 15
23557	5.61e-01	3.17e-01	1.087	-1.000638	-1.087469	89.29	SNAPIN	SNAP associated protein
26502	5.61e-01	3.17e-01	1.021	-1.000474	-1.02141	83.74	NARF	nuclear prelamin A recognition factor
7332	5.61e-01	3.17e-01	0.744	1.000508	0.744752	583.31	UBE2L3	ubiquitin conjugating enzyme E2 L3
60560	5.61e-01	3.17e-01	1.33	-0.999795	-1.329627	37.59	NAA35	N-alpha-acetyltransferase 35, NatC auxiliary subunit
3735	5.61e-01	3.17e-01	1.314	-0.999863	-1.31399	22.34	KARS1	lysyl-tRNA synthetase 1
64359	5.61e-01	3.17e-01	0.703	-0.999914	-0.702755	55.5	NXN	nucleoredoxin
112724	5.61e-01	3.18e-01	0.715	0.999033	0.714662	189.56	RDH13	retinol dehydrogenase 13
10213	5.62e-01	3.18e-01	0.716	0.998773	0.7152	345.28	PSMD14	proteasome 26S subunit, non-ATPase 14
51493	5.62e-01	3.18e-01	1.041	-0.998178	-1.039219	70.56	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
6191	5.62e-01	3.18e-01	0.787	0.99812	0.785586	7097.98	RPS4X	ribosomal protein S4 X-linked
200014	5.62e-01	3.19e-01	1.187	-0.997456	-1.184407	26.21	CC2D1B	coiled-coil and C2 domain containing 1B
2146	5.62e-01	3.19e-01	1.504	-0.997538	-1.500047	56.17	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
283596	5.62e-01	3.19e-01	0.901	0.997507	0.898564	321.66	SNHG10	small nucleolar RNA host gene 10
50	5.62e-01	3.18e-01	0.922	0.9976	0.919932	145.57	ACO2	aconitase 2
5824	5.62e-01	3.19e-01	1.083	-0.997054	-1.079418	75.23	PEX19	peroxisomal biogenesis factor 19
23592	5.62e-01	3.19e-01	1.33	-0.996899	-1.326043	52.9	LEMD3	LEM domain containing 3
55000	5.62e-01	3.19e-01	0.887	0.996985	0.884784	289.17	TUG1	taurine up-regulated 1
100532746	5.62e-01	3.19e-01	1.237	-0.996398	-1.232073	52.79	PPT2-EGFL8	PPT2-EGFL8 readthrough (NMD candidate)
27102	5.63e-01	3.20e-01	1.026	-0.994905	-1.020868	129.6	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1
4155	5.63e-01	3.20e-01	1.086	-0.994944	-1.080525	63.02	MBP	myelin basic protein
23031	5.64e-01	3.20e-01	1.142	0.99432	1.135811	156.76	MAST3	microtubule associated serine/threonine kinase 3
6734	5.64e-01	3.20e-01	0.893	-0.993779	-0.886972	172.65	SRPRA	SRP receptor subunit alpha
3987	5.64e-01	3.21e-01	0.755	0.993306	0.749993	140.58	LIMS1	LIM zinc finger domain containing 1
9217	5.64e-01	3.21e-01	1.198	-0.993386	-1.19041	50.65	VAPB	VAMP associated protein B and C
153527	5.64e-01	3.21e-01	0.91	0.993118	0.903621	348.87	ZMAT2	zinc finger matrin-type 2
9191	5.65e-01	3.21e-01	0.982	-0.992513	-0.974259	44.11	DEDD	death effector domain containing
8295	5.65e-01	3.21e-01	1.287	-0.992622	-1.277548	42.38	TRRAP	transformation/transcription domain associated protein
83541	5.65e-01	3.21e-01	1.176	0.992058	1.166233	56.73	FAM110A	family with sequence similarity 110 member A
55743	5.65e-01	3.21e-01	0.815	-0.991627	-0.807786	135.22	CHFR	checkpoint with forkhead and ring finger domains
90333	5.65e-01	3.21e-01	0.718	0.991437	0.711672	14.41	ZNF468	zinc finger protein 468
54665	5.65e-01	3.22e-01	1.311	-0.990836	-1.298777	25.25	RSBN1	round spermatid basic protein 1
57406	5.65e-01	3.22e-01	1.475	-0.990724	-1.461492	49.94	ABHD6	abhydrolase domain containing 6, acylglycerol lipase
123745	5.65e-01	3.22e-01	0.791	-0.990891	-0.783407	160.48	PLA2G4E	phospholipase A2 group IVE
9980	5.65e-01	3.22e-01	1.066	-0.990899	-1.056303	54.78	DOP1B	DOP1 leucine zipper like protein B
140739	5.65e-01	3.22e-01	0.758	-0.989677	-0.749717	51.23	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
10494	5.65e-01	3.22e-01	1.021	-0.990426	-1.010871	52.8	STK25	serine/threonine kinase 25
55325	5.65e-01	3.22e-01	0.72	-0.990341	-0.712784	77	UFSP2	UFM1 specific peptidase 2
160760	5.65e-01	3.22e-01	0.982	0.98972	0.972074	181.02	PPTC7	protein phosphatase targeting COQ7
353288	5.65e-01	3.22e-01	1.13	0.989942	1.118535	263.02	KRT26	keratin 26
58492	5.65e-01	3.22e-01	1.111	0.990014	1.100326	22	ZNF77	zinc finger protein 77
6633	5.65e-01	3.22e-01	0.844	-0.989879	-0.83565	116.19	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide
25797	5.66e-01	3.23e-01	0.886	0.989303	0.876755	543.89	QPCT	glutaminyl-peptide cyclotransferase
79654	5.66e-01	3.23e-01	1.014	0.988737	1.002696	114.3	HECTD3	HECT domain E3 ubiquitin protein ligase 3
27347	5.66e-01	3.23e-01	1.018	-0.988666	-1.006189	37	STK39	serine/threonine kinase 39
9958	5.66e-01	3.23e-01	0.987	-0.988391	-0.976012	131.34	USP15	ubiquitin specific peptidase 15
5901	5.66e-01	3.23e-01	0.649	-0.988156	-0.641805	381.67	RAN	RAN, member RAS oncogene family
111188157	5.66e-01	3.24e-01	0.827	0.987135	0.816397	201.57	LYNX1-SLURP2	LYNX1-SLURP2 readthrough
432355	5.66e-01	3.24e-01	0.827	0.987135	0.816397	201.57	SLURP2	secreted LY6/PLAUR domain containing 2
79754	5.66e-01	3.23e-01	1.434	-0.987507	-1.416084	8.69	ASB13	ankyrin repeat and SOCS box containing 13
56005	5.66e-01	3.24e-01	1.25	-0.987228	-1.234051	22.83	MYDGF	myeloid derived growth factor
6647	5.66e-01	3.23e-01	1.306	-0.98746	-1.289142	401.1	SOD1	superoxide dismutase 1
100132111	5.66e-01	3.24e-01	1.039	0.986919	1.025071	90.54	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1
5329	5.67e-01	3.24e-01	1.028	0.986643	1.014251	1427.8	PLAUR	plasminogen activator, urokinase receptor
83931	5.67e-01	3.24e-01	0.786	-0.986339	-0.775711	300.15	STK40	serine/threonine kinase 40
9330	5.67e-01	3.24e-01	1.209	0.986166	1.192518	70.39	GTF3C3	general transcription factor IIIC subunit 3
115939	5.67e-01	3.24e-01	1.259	0.986143	1.24173	139.6	TSR3	TSR3 ribosome maturation factor
9308	5.67e-01	3.24e-01	0.874	0.985934	0.861952	632.95	CD83	CD83 molecule
8491	5.67e-01	3.24e-01	1.071	-0.985757	-1.05598	121.06	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
84225	5.67e-01	3.24e-01	1.29	-0.985434	-1.271286	51.33	ZMYND15	zinc finger MYND-type containing 15
84282	5.67e-01	3.24e-01	1.357	0.985263	1.337065	31.09	RNF135	ring finger protein 135
8971	5.68e-01	3.25e-01	1.022	0.983227	1.004928	212.31	H1-10	H1.10 linker histone
200205	5.69e-01	3.26e-01	1.307	-0.982816	-1.284125	19.37	IBA57	iron-sulfur cluster assembly factor IBA57
90060	5.69e-01	3.26e-01	0.84	-0.982877	-0.825832	9.22	CCDC120	coiled-coil domain containing 120
56241	5.69e-01	3.26e-01	1.441	-0.981712	-1.414424	21.38	SUSD2	sushi domain containing 2
389337	5.70e-01	3.26e-01	0.906	-0.981467	-0.888993	192.21	ARHGEF37	Rho guanine nucleotide exchange factor 37
7769	5.70e-01	3.26e-01	1.127	-0.981258	-1.105487	18.18	ZNF226	zinc finger protein 226
26091	5.70e-01	3.27e-01	0.998	-0.980932	-0.978735	228.68	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
84919	5.70e-01	3.27e-01	0.726	-0.980236	-0.711923	328.84	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
55234	5.70e-01	3.27e-01	0.785	-0.979746	-0.769098	163.08	SMU1	SMU1 DNA replication regulator and spliceosomal factor
553115	5.71e-01	3.27e-01	1.047	0.979212	1.025716	143.57	PEF1	penta-EF-hand domain containing 1
6152	5.71e-01	3.28e-01	0.827	0.978646	0.80894	586.95	RPL24	ribosomal protein L24
4067	5.71e-01	3.28e-01	1.195	-0.978492	-1.169634	276.04	LYN	LYN proto-oncogene, Src family tyrosine kinase
22901	5.71e-01	3.28e-01	0.764	-0.978595	-0.747566	241.03	ARSG	arylsulfatase G
79890	5.71e-01	3.28e-01	1.297	0.978105	1.268786	72.13	RIN3	Ras and Rab interactor 3
3190	5.71e-01	3.28e-01	0.912	-0.977949	-0.891701	134.26	HNRNPK	heterogeneous nuclear ribonucleoprotein K
4697	5.72e-01	3.28e-01	0.506	0.977494	0.495072	1000.1	NDUFA4	NDUFA4 mitochondrial complex associated
148534	5.72e-01	3.29e-01	0.96	-0.976781	-0.937531	37.9	TLCD4	TLC domain containing 4
29105	5.72e-01	3.29e-01	1.272	-0.976806	-1.242772	15.02	CFAP20	cilia and flagella associated protein 20
51382	5.72e-01	3.29e-01	0.817	0.976618	0.797977	349	ATP6V1D	ATPase H+ transporting V1 subunit D
60682	5.73e-01	3.30e-01	1.281	0.974989	1.249185	46.72	SMAP1	small ArfGAP 1
306	5.73e-01	3.30e-01	1.346	-0.97474	-1.311913	156.14	ANXA3	annexin A3
6150	5.73e-01	3.30e-01	1.106	-0.97438	-1.07722	65.7	MRPL23	mitochondrial ribosomal protein L23
949	5.73e-01	3.30e-01	1.409	-0.974376	-1.372725	30.77	SCARB1	scavenger receptor class B member 1
51690	5.73e-01	3.30e-01	1.306	-0.974471	-1.272978	67.48	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
653583	5.74e-01	3.30e-01	0.966	-0.973749	-0.940744	24.12	PHLDB3	pleckstrin homology like domain family B member 3
343578	5.74e-01	3.30e-01	1.214	0.973696	1.182211	75.6	ARHGAP40	Rho GTPase activating protein 40
414236	5.74e-01	3.30e-01	1.098	-0.973331	-1.069167	43.35	C10orf55	chromosome 10 putative open reading frame 55
391059	5.74e-01	3.31e-01	1.045	-0.972961	-1.016264	46.29	FRRS1	ferric chelate reductase 1
6897	5.74e-01	3.31e-01	1.185	-0.973064	-1.153423	197.48	TARS1	threonyl-tRNA synthetase 1
130617	5.74e-01	3.31e-01	1.025	-0.972347	-0.996483	88.59	ZFAND2B	zinc finger AN1-type containing 2B
84833	5.74e-01	3.31e-01	0.763	0.972495	0.741542	473.78	ATP5MK	ATP synthase membrane subunit k
9141	5.74e-01	3.31e-01	1.167	-0.972251	-1.135068	44.33	PDCD5	programmed cell death 5
5328	5.74e-01	3.31e-01	1.098	-0.972028	-1.067733	43.32	PLAU	plasminogen activator, urokinase
8945	5.74e-01	3.31e-01	1.068	0.97169	1.037843	69.58	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
81606	5.75e-01	3.31e-01	1.01	0.971137	0.980676	143.9	LBH	LBH regulator of WNT signaling pathway
10447	5.75e-01	3.32e-01	1.048	0.970967	1.017192	40.51	FAM3C	FAM3 metabolism regulating signaling molecule C
91452	5.75e-01	3.31e-01	1.048	-0.971365	-1.017556	75.11	ACBD5	acyl-CoA binding domain containing 5
5791	5.75e-01	3.32e-01	0.932	0.971044	0.90489	488.6	PTPRE	protein tyrosine phosphatase receptor type E
3843	5.75e-01	3.32e-01	1.213	-0.970569	-1.177003	56.02	IPO5	importin 5
28974	5.75e-01	3.32e-01	0.753	0.970691	0.731299	115.54	C19orf53	chromosome 19 open reading frame 53
79666	5.75e-01	3.32e-01	1.234	-0.97011	-1.197229	201.96	PLEKHF2	pleckstrin homology and FYVE domain containing 2
